,character,text,gender
330,EMILY," Tonight’s the benefit. I’ve been looking forward to it for MONTHS. I refuse to be sick. I’m wearing Valentino. Everyone’s going to be leaving to get dressed soon, so after you drop off Miranda’s Fendi bag at the re-beaders, you can just go home.",female
331,EMILY, I don’t see why she needs both of us.,female
332,EMILY, These are all the guests. Miranda invites everyone. We have to make sure they all think she knows exactly who they are. I’ve been studying for weeks.,female
333,EMILY, Don’t be silly.,female
334,EMILY," Oh my God, Andy. You look... chic.",female
335,EMILY," Do I? It’s for Paris. I’m on a new diet. I don’t eat anything, and then, when I feel like I’m about to faint, I eat a cube of cheese.",female
336,EMILY, I know. I’m just one stomach flu away from my goal weight.,female
337,EMILY, Ready?,female
338,EMILY, We need to make sure we’re there the second she walks in.,female
339,EMILY, There she is.,female
340,EMILY, She knows him.,female
341,EMILY, That’s... Wait... I know who that is... It’s...,female
342,EMILY, Thanks.,female
343,EMILY, Yes. Oh my God. Miranda hates her. She was supposed to arrive after Miranda left...,female
344,EMILY, You can go. I’ve got it from here.,female
345,EMILY, Go. Have fun.,female
346,EMILY, Everything okay?,female
347,EMILY, Sorry I’m late. Miranda wanted some scarves from Hermes and she told me yesterday but I forgot and so--,female
348,EMILY," I freaked out of course, but then I just called Martine at home and she opened the store early, so I got them.",female
349,EMILY, I hope it’s not another Miranda problem--,female
350,EMILY," Good. Because I’ve got so much to deal with before I go, I swear to God I can’t even--",female
351,EMILY," I don’t care if she was going to fire you or beat you with a red hot poker, you should have said no.",female
352,EMILY," Oh, please. That’s a pathetic excuse.",female
353,EMILY," Face it, Andy. You sold your soul the day you put on your first pair of Jimmy Choos.",female
354,EMILY," I said, go!",female
355,EMILY," My God, you call this a letter? Can you spell any word in the English language?",female
356,EMILY, You're joking. YOU have a favor to ask of ME?,female
357,EMILY," Well, I don't know. It is a huge imposition, but I suppose I could help you out... I'll have Roy pick them up this afternoon.",female
358,EMILY, Why can't you be more like Andy?,female
660,LILY, That would explain so much.,female
661,LILY, You have to start somewhere. Look at this dump Nate works in. Paper napkins? Hello?,female
662,LILY, Please. We’re eating.,female
663,LILY, And it’s preeeetty.,female
664,LILY, I’ll talk to her. Tell her she needs to get her own scrambled eggs.,female
665,LILY," Okay, but hurry.",female
666,LILY, I wasn’t sure you would be able to make it.,female
667,LILY, I’m just glad you’re here. Start with the murals in the other room. They’re amazing...,female
668,LILY, Yeah. That looked like work.,female
669,LILY," The Andy I know is madly in love with Nate, is always five minutes early and thinks Club Monaco is couture. For the last 16 years I’ve known everything about that Andy, but this person?",female
670,LILY, Sorry. Town car’s in the shop.,female
671,LILY, And you’d be lost without me.,female
672,LILY, Does this mean I have to give my purse back?,female
412,MIRANDA, I don’t understand why it’s so difficult to confirm an appointment.,female
413,MIRANDA, The details of your incompetence do not interest me.,female
414,MIRANDA," And tell Richard I saw the pictures of for the feature on female paramedics and they’re all so unattractive. I don’t understand. How hard is it to find a decent-looking paramedic?... Also, I need to see what Nigel has called in for Gwyneth’s second cover try...",female
415,MIRANDA, I’ll do it. The last two you sent me were total disappointments. Send her in.,female
416,MIRANDA, Who are you?,female
417,MIRANDA, What are you doing here?,female
418,MIRANDA, So you don’t read Runway?,female
419,MIRANDA," And before today, you had never heard of me?",female
420,MIRANDA, And you have no style or sense of fashion.,female
421,MIRANDA, That wasn’t a question.,female
422,MIRANDA, That’s all.,female
423,MIRANDA, Is there a reason my coffee is not here? Was I unclear in some way?,female
424,MIRANDA, Emily!,female
425,MIRANDA, It’s too dark. I can’t see any of the clothes...,female
426,MIRANDA, And what is this? I want the title of the layout to bleed over the left side of the photo...,female
427,MIRANDA," No, no, no. That’s not what I want. I made that abundantly clear...",female
428,MIRANDA, What a fantastic story. So entertaining and full of useful information.,female
429,MIRANDA, Please bore someone else with your questions. Make sure we can get Pier 59 at 8 am tomorrow... Remind Jocelyn I want to see a few of those satchels Marc is doing in the pony... And tell Simone I’ll take Frankie if Maggie is not available tomorrow... And did Demarchelier confirm?,female
430,MIRANDA, Get him on the phone.,female
431,MIRANDA, Do you have Demarchelier?,female
432,MIRANDA, No... No... No... I swear I don’t understand why it’s so difficult for you to pull together a decent run- through. You had hours to prepare... Where are all the advertisers?,female
433,MIRANDA, We need more.,female
434,MIRANDA, Is it too much like the--,female
435,MIRANDA, Where are the belts for this skirt?,female
436,MIRANDA, Is something funny?,female
437,MIRANDA," This... stuff? Okay. I understand. You think this has nothing to do with you. You go to your closet and select, say, that lumpy blue sweater because you're trying to tell the world that you take yourself too seriously to care about what's on your body. What you don't know is that your sweater is not blue. It's not even sky blue. It's cerulean. You also don't know that in 2002,  De La Renta did a collection of cerulean gowns, Yves St. Laurent showed a cerulean military jacket, Dolce did skirts with cerulean beads, and in our September issue we did the definitive layout on the color. Cerulean quickly appeared in eight other major collections, then the secondary and department store lines and then trickled down to some lovely Casual Corner, where you no doubt stumbled on it.",female
438,MIRANDA, Get me Isaac.,female
439,MIRANDA, These eggs are frigid.,female
440,MIRANDA, Pick up the Polaroids from the swimwear shoot.,female
441,MIRANDA, The brakes in my car are making a weird noise. Take it in.,female
442,MIRANDA, We need the hat from the finale of the Zac Posen show.,female
443,MIRANDA, The girls need new boogieboards for spring break.,female
444,MIRANDA, Pick up my shoes from Manolo.,female
445,MIRANDA," ...and while you’re out, get Patricia.",female
446,MIRANDA, Get me Isaac!,female
447,MIRANDA, My flight is cancelled... Some absurd weather problem.,female
448,MIRANDA," Please. It’s just drizzling. Someone must be getting out. Call Donatella and get her jet. Call everyone with a jet -- Irv, Armani...",female
449,MIRANDA, Emily. Stop making excuses. GET ME HOME.,female
450,MIRANDA, The girls’ recital was wonderful. They played Rachmaninoff and everyone loved it. Except for me... because I was not there.,female
451,MIRANDA, Do you know why I hired you?,female
452,MIRANDA, That’s all.,female
453,MIRANDA," The gowns are fabulous, Ralph. We’re using the burgundy for the cover try and the lemon chiffon for the goddess story.",female
454,MIRANDA, Emily!,female
455,MIRANDA, Just let us out here.,female
456,MIRANDA, Yes. I did.,female
457,MIRANDA, Make sure you confirm my dinner with--,female
458,MIRANDA, And I need to see the look book for the November denim shoot.,female
459,MIRANDA, Fine.,female
460,MIRANDA, What did you want me to do? Walk out in the middle of a photo shoot?,female
461,MIRANDA, We were in a loft near the Seaport. My phone didn’t work. I told you.,female
462,MIRANDA, An-dre-a.,female
463,MIRANDA, I need the new Harry Potter book for the twins.,female
464,MIRANDA, Did you fall down and smack your little head on the pavement?,female
465,MIRANDA, We have all the published Harry Potter books. The girls want to know what happens next.,female
466,MIRANDA," We know everyone in publishing. Shouldn’t be a problem. You can do anything, right?",female
467,MIRANDA, My girls are leaving on the train to their Grandmother’s at 3. They’ll need the book by then.,female
468,MIRANDA, I’d like my steak in fifteen minutes.,female
469,MIRANDA, What is that doing here? I ordered it ages ago.,female
470,MIRANDA, One copy? What are my twins supposed to do with that... share?,female
471,MIRANDA, And where exactly are those fabulous copies? I don’t see them anywhere.,female
472,MIRANDA, Perfect. What about the accessories pages for April?,female
473,MIRANDA, We did that two years ago. What else?,female
474,MIRANDA, Florals. For spring. Groundbreaking.,female
475,MIRANDA, No.,female
476,MIRANDA, No.,female
477,MIRANDA, I want to make sure before the benefit that you are both fully prepped on the guest list.,female
478,MIRANDA, Only when the first assistant hasn’t decided to be disgustingly ill. You’ll come and help Emily.,female
479,MIRANDA, John. Good to see you.,female
480,MIRANDA," Massimo, you made it. I was worried you’d be too busy with your new factory in Ortezzano--",female
481,MIRANDA, Emily?,female
482,MIRANDA," Ambassador, Rebecca.",female
483,MIRANDA," Ah, Bonsoir, Cherie. Ta robe est rudement chouette.",female
484,MIRANDA, Thank you for coming to our little get together tonight.,female
485,MIRANDA, And we’re all so grateful.,female
486,MIRANDA," Darling, there you are.",female
487,MIRANDA," Come on, darling, let’s get something to eat. I’m starved, aren’t you?",female
488,MIRANDA, Andrea. Come up here.,female
489,MIRANDA, Paris is the most important week of my year. I need the best team possible with me.,female
490,MIRANDA," If you don’t go, I’ll assume you’re not serious about your future at Runway or any other publication.",female
491,MIRANDA, That’s all.,female
492,MIRANDA, Don’t forget to tell Emily.,female
493,MIRANDA, There you are. We need to go over the seating chart for the luncheon.,female
494,MIRANDA," By all means, move at a glacial pace. You know how that thrills me.",female
495,MIRANDA, Stephen won’t be coming.,female
496,MIRANDA," Well, if you speak to him and he decides to rethink the divorce, then “fetch” him. Fetch away.",female
497,MIRANDA," Another divorce in the papers... and we all know what they’ll say about me - - Dragon Lady, career-obsessed, drove away another “Mr. Priestly”.",female
498,MIRANDA, Don’t be ridiculous... why would you do that?,female
499,MIRANDA, Your job.,female
500,MIRANDA, Go.,female
501,MIRANDA, Excuse me?,female
502,MIRANDA, Excuse us a moment.,female
503,MIRANDA, Do not disturb me again.,female
504,MIRANDA, Are those freesias?,female
505,MIRANDA," If I see freesia anywhere, I will be very disappointed.",female
506,MIRANDA," Thank you everyone. Before I talk to you about James and everything he’s accomplished, I have news.",female
507,MIRANDA, I’m ready to go.,female
508,MIRANDA, You thought I didn’t know.,female
509,MIRANDA, Then I let Irv know Jacqueline was unavailable.,female
510,MIRANDA, Any of his other choices would find the job impossible and the magazine would surely suffer.  Especially because of the list--,female
511,MIRANDA," ...all of whom have promised to follow me whenever and if ever I leave Runway.  To any publication I choose. Of course, as soon as Irv understood, he reconsidered.",female
512,MIRANDA," I must say, I was impressed with you, how intently you tried to warn me.",female
513,MIRANDA, Of course you can. You already did. To Emily.,female
514,MIRANDA," No. You did choose. You chose to get ahead. You want this life, those choices are necessary.",female
515,MIRANDA," Don’t be silly, Andrea. This is what everyone wants. Everyone wants to be us.",female
516,MIRANDA, ...I don’t understand why it’s so challenging to get a car when I ask for one.,female
517,MIRANDA," Tell Simone I’m not approving the girl she sent in for the Brazil layout. I wanted clean, athletic, and smiling not dirty, tired and paunchy...",female
518,MIRANDA," RSVP yes to the Michael Kors party -- the car will drop me at 9:30 and wait until I leave at 9:45... Tell Natalie at Glorious Foods for the fortieth time -- no, I don’t want the tortes filled with warm rhubarb compote. I want the chopped almonds.",female
519,MIRANDA, Call my ex-husband and remind him the Parent-Teacher conferences at Dalton are tonight. Then call my husband and tell him to meet me for dinner at that place I went with Massimo...,female
520,MIRANDA, Who is that?,female
521,MIRANDA, Emily!,female
522,MIRANDA," There you are, Emily. How many times do I have to scream your name?",female
523,MIRANDA, I need ten or fifteen skirts from Calvin Klein...,female
524,MIRANDA, And Emily.,female
525,MIRANDA, What do you think?,female
526,MIRANDA, That’s all.,female
527,MIRANDA, I have to get home. Tonight. The twins have a recital at school tomorrow morning.,female
528,MIRANDA, I had hope. I always have hope. But you’re as disappointing as anyone else.,female
529,MIRANDA, Call James Holt’s office. Tell them I want to move the preview to today at 12:30. And tell everyone else. Be ready to leave in half an hour.,female
530,MIRANDA, Thank you.,female
531,MIRANDA," Oh, and you’ll be bringing The Book to my home tonight. Emily will give you the key, Andrea.",female
532,MIRANDA," Luckily, before I starved to death, Irv invited me to lunch. Get rid of that. I’ll be back at 3. Please have my Starbucks order waiting.",female
533,MIRANDA," And if you don’t have the Harry Potter book by then, don’t come back.",female
534,MIRANDA, Anyone have anything I can actually use?,female
535,MIRANDA, That no longer includes Emily.,female
536,MIRANDA, The decision is yours.,female
537,MIRANDA," Okay, so, first of all, let’s put Jay- Z at my table.",female
538,MIRANDA," When we get back to New York, we’ll need to think of a way to keep it out of the press.",female
539,MIRANDA," He knew who I was, you know. They all did. And at first they’re always proud to be with a powerful, accomplished woman. That’s what they say. But then...",female
540,MIRANDA," I don’t care what anyone says about me, of course. But it’s so unfair to the girls... another disappointment, another stepfather, gone...",female
541,MIRANDA," I mean, the point is--",female
542,MIRANDA, We really need to figure out where to put Donatella because she’s barely speaking to anyone.,female
543,MIRANDA, Have you lost your mind?,female
544,MIRANDA," Tonight is not just an important night for me, for Runway, and for James, it’s also important for someone else in this room...",female
545,MIRANDA," As of next month, James will be partnering with CFG in an expansion of his line.",female
546,MIRANDA, James and Runway have one important thing in common -- a commitment to excellence.,female
547,MIRANDA, And so it comes as no surprise that James has selected someone from the Runway family as the new copresident of JH International...,female
548,MIRANDA," My esteemed colleague, Jacqueline Follet.",female
549,MIRANDA, Let’s wish Jacqueline the best as she pursues this wonderful opportunity.,female
550,MIRANDA, And now to the business at hand. A celebration of one of my favorite designers...,female
551,MIRANDA," I’ve known what was happening for quite some time.  It took a little while to find a suitable alternative for Jacqueline, one she would accept. Turned out, that James Holt job is so absurdly overpaid--",female
552,MIRANDA," I never thought I would say this, Andrea, but I see some of myself in you. Your dedication, your focus.",female
553,MIRANDA," People think success happens to you. It doesn’t. You choose it. Every day, I choose excellence. Who else does what I do, at my level? Nobody. They don’t even understand what it takes, the days, measured in milliseconds...",female
554,MIRANDA, But now you know --and I know -- that you have it in you. That you can see beyond what other people want and choose for yourself.,female
600,NATE, Wow. You got a job at a fashion magazine. Was it a phone interview?,male
601,NATE, And Lily works at that gallery doing-- What the hell is it that you do?,male
602,NATE, You’re a corporate research analyst.,male
603,NATE, You’re going to be answering phones and getting coffee. You need a ballgown for that?,male
604,NATE, I think you look great. Always.,male
605,NATE, Come on. Let’s go home. I can think of something you can do without clothes.,male
606,NATE, Gimme that. There’s about eight dollars worth of Jarlsberg in there.,male
607,NATE," Easy, Killer.",male
608,NATE," Oh, no way. It’s mine now.",male
609,NATE, I think we better get out of here before my girlfriend sees me with you.,male
610,NATE, All for a woman who doesn’t need anything. Perfect.,male
611,NATE," Why do women need so many bags? You get one, it holds all your junk, aren’t you done?",male
612,NATE," Why, does he need a sweater?",male
613,NATE, Look who’s drinking the KoolAid.,male
614,NATE," Oh, look. The Dragon Lady. Of course.",male
615,NATE, You got the nuclear briefcase from the undisclosed location. I’m proud of you.,male
616,NATE, Doug and some of his banker buddies are playing Texas Hold ‘Em at his apartment. Gonna go get me some of that Wall Street cash.,male
617,NATE," Man, I’m sorry. You didn’t make that crystal clear when you stormed off after calling me an asshole.",male
618,NATE," I’ll see you later, okay?",male
619,NATE, Quit? Are you sure?,male
620,NATE," Wow. Good for you. Congratulations, Andy. You’re free.",male
621,NATE," I went over to Dean & DeLuca -- man, they charge like five bucks a strawberry, but I figured, you quit, we should celebrate.",male
622,NATE," So you quit, but you’re still doing the twins’ science project. Big of you.",male
623,NATE, Either that or your job sucks and your boss is a wacko.,male
624,NATE," No, no. It’s an important magazine. That’s what you said, right?",male
625,NATE, The new Botox. The new pea coat. The new Gstaad. What the hell is--,male
626,NATE," See? I now live with someone who knows that. Thank you, Miranda Priestly.",male
627,NATE, That’s the thing -- I liked your old clothes.,male
628,NATE, I like that.,male
629,NATE, Don’t worry about it. I’m going to bed.,male
630,NATE, You look really pretty.,male
631,NATE, You’re going to Paris?,male
632,NATE, I thought Paris was some big deal for Emily and--,male
633,NATE, What the hell is wrong with you?,male
634,NATE," I know, I know. That’s your answer for everything lately. I didn’t have a choice. Like this job was forced on you. Like you don’t make these decisions yourself...",male
635,NATE," Oh, come on. What am I, four?",male
636,NATE," Andy, I make port wine reductions all day. I’m not exactly in the Peace Corps. I wouldn’t care if you were out all night pole dancing if you did it with some integrity.",male
637,NATE, You used to say this was just a job. You made fun of the Runway girls. And now you’ve become one of them.,male
638,NATE," Look at you. Now that I know how much you’re willing to change to be successful, it makes me wonder if we ever had anything in common.",male
639,NATE, I do. I really do.,male
640,NATE," In case you’re wondering, the person whose calls you always take, that’s the relationship you’re in.",male
641,NATE, I have to be at work in ten minutes. What’s up?,male
642,NATE, Shoes. And jackets and belts and--,male
643,NATE, I flew up to Boston while you were gone. Interviewed at the Oak Room.,male
644,NATE, You’re looking at their new sous-chef. I’m moving up there in a few weeks.,male
645,NATE, They have bread in Boston. Might even have Jarlsberg. We might be able to figure something out.,male
646,NATE, You never know.,male
647,NATE," I’m not worried about you. Anything you try, you’re gonna kick ass.",male
648,NATE, No. I know it.,male
649,NATE, And that’s what you’re wearing?,male
359,NIGEL, I thought she was coming in at 9.,male
360,NIGEL," All right, everyone. Man your battle stations! Did somebody eat an onion bagel?",male
361,NIGEL," We got the exclusive on the yellow Cavalli for Gwyneth, the one he showed with a huge feathered headpiece, but she’ll look like she’s working the mainstage at the Golden Nugget, so instead...",male
362,NIGEL, Who IS that sad little person? Are we doing a Before and After piece I don’t know about?,male
363,NIGEL, No...,male
364,NIGEL, Clearly my opinion means nothing. Nigel Kipling. Fashion Director. Let’s see what we’re working with. Wow. It’s like Oklahoma and New Jersey had a baby out of wedlock.,male
365,NIGEL," No, it’s not possible. Not you.",male
366,NIGEL, I guessed 8 1/2.,male
367,NIGEL, Do you?,male
368,NIGEL, She means you. Go.,male
369,NIGEL, Corn chowder. Interesting choice.,male
370,NIGEL, Not since 2 became the new 4 and 0 became the new 2.,male
371,NIGEL, Which is the new 14.,male
372,NIGEL, You’re right. That’s what this multi- million dollar industry is all about. Inner beauty.,male
373,NIGEL, Mr. Ravitz.,male
374,NIGEL, Our biggest September ever.,male
375,NIGEL," About 300,000.",male
376,NIGEL, Always.,male
377,NIGEL," I’m sorry... this is Andy Sachs, Miranda’s new assistant.",male
378,NIGEL," Chairman of Elias Clarke.  You know what they say, tiny man, huge ego. We should have taken the stairs.",male
379,NIGEL, You know me. A full ballerina skirt with a hint of saloon and I’m on board.,male
380,NIGEL," --LaCroix from July? I thought of that, but with the right accessories, it could work...",male
381,NIGEL," And that’s my problem because -- wait, no. Not my problem.",male
382,NIGEL, So quit.,male
383,NIGEL," Andy, please. Be serious. You’re not trying. You’re whining.",male
384,NIGEL," Oh, no. No way...",male
385,NIGEL, The other girls are different. They really want it.,male
386,NIGEL, I don’t know what you expect me to do. These are all sample sizes -- 2 and 4.,male
387,NIGEL, You’ll take what I give you and you’ll like it.,male
388,NIGEL, They’re not expecting us until Tuesday. Did she say why?,male
389,NIGEL, I see your point.,male
390,NIGEL, And then there’s the pursing of the lips.,male
391,NIGEL, Catastrophe.,male
392,NIGEL," You still don’t get it, do you? Her opinion is the only one that matters.",male
393,NIGEL," ...Posen’s doing some very sculptural suits, so Testino wants to shoot them at the Noguchi Garden in the Chase building.",male
394,NIGEL, Of course. A few extra yards of fabric and a staple gun and we’re in business.,male
395,NIGEL," Remember, there are two keys to wearing an evening gown -- one is to maintain a regal bearing. The second--",male
396,NIGEL," ...this benefit is the social event of the season. It represents what Runway is about -- grace, style, elegance...",male
397,NIGEL, The lizard’s better with the Dolce. Sometimes I can’t believe I talk about this crap all day.,male
398,NIGEL, Get these to Miranda right away. Tell her I switched in the Dior for the Rochas.,male
399,NIGEL, Hey. Adjust the attitude. Don’t make me feed you to one of the models.,male
400,NIGEL," Join the club. You start to do well at work, that’s what happens.",male
401,NIGEL," Hi. Listen, I need Miranda’s itinerary because--",male
402,NIGEL, That outfit.,male
403,NIGEL," Incredible. Well, I guess my work here really is done. Come on. Let’s have champagne. We’re celebrating.",male
404,NIGEL," To getting the dream job, the one a million girls wanted.",male
405,NIGEL, I’m not talking about you.,male
406,NIGEL," Can you believe it? For the first time in eighteen years, I’m going to call the shots in my own life. One day I might be able to come to Paris and actually... see Paris.",male
407,NIGEL, Bet your ass.,male
408,NIGEL," For seventy-two years, Runway has been more than a magazine, it’s been a beacon of elegance and grace. Miranda Priestly is the finest possible guardian of that beacon, setting a standard that inspires people across the globe. Ladies and gentlemen, I give you Miranda Priestly.",male
409,NIGEL," I’ve given her everything I have, Andy. She knows that.",male
410,NIGEL," When the time is right, she’ll pay me back.",male
411,NIGEL, No. But I hope for the best. I have to.,male
673,NIGEL, You do know that cellulite is one of the ingredients of corn chowder.,male
674,NIGEL, Something tells me you’ve got more polyblend where that came from.,male
675,NIGEL, Miranda wants us upstairs. Chairman’s on his way down to her office.,male
676,NIGEL, We could replace you in five minutes. With someone who really wants this job.,male
677,NIGEL," You want me to say poor you, Miranda is picking on you? She’s just doing her job. Wake up, Six. You’re working at the place that first published some of the major artists of the century -- Halston, De La Renta, Lagerfeld. And what they made is cooler than art, because you live your life in it -- I mean, not you, but some people. This is not just a magazine. It’s a shining beacon of hope for, oh, I don’t know, say a young boy growing up in Rhode Island with six brothers, pretending to go to soccer practice when he was actually at sewing class and reading Runway at night under the covers with a flashlight.",male
678,NIGEL," You have no idea how many legends have walked these halls and what’s worse, you don’t care. Because this is a “stepping stone” for you. This place, that people would die to work, you deign to work. And you want to know why she doesn’t give you a kiss on the forehead and put a gold star on your homework?",male
679,NIGEL," Versace peasant skirt -- we can pull it up, belt it, make it a dress... Miu Miu boyfriend cardigan... Alberta Ferretti dress -- smocked, very forgiving. And let’s find you some Chanel. You’re in desperate need of Chanel.",male
680,NIGEL, Don’t just stand there. We have to get you to the beauty department too. And God knows how long that will take.,male
681,NIGEL, Make sure the girls face forward.,male
682,NIGEL, Not bad. How do you feel?,male
683,NIGEL, Let me know when your whole life goes up in smoke. That means it’s time for a promotion.,male
684,NIGEL, Who put that together for you?,male
685,NIGEL," James Holt. Massimo is investing in James’ company, taking it global with the rest of CFG -- shoes, bags, fragrances, the works. So James needs a partner. And that would be me. Miranda knows. She put me up for it.",male
