,character,text,number,types,is_character
800,EDWARD, No one's going to hit you anymore.,1,male,True
801,EDWARD, I'm sorry.,1,male,True
802,EDWARD, You didn't do anything wrong.  You don't have to go.,1,male,True
803,EDWARD," Viv, I'm sorry what he did.  But I want you to know I had nothing to do with it.",1,male,True
804,EDWARD, Alright.  I understand.,1,male,True
805,EDWARD," Here.  I was going to give you this tomorrow, but I'll give it to you now. It's three thousand.",1,male,True
806,EDWARD, That's crazy.  Take it.  You need it. You earned it.,1,male,True
807,EDWARD," Vivian, please, don't make this hard.",1,male,True
808,EDWARD," Vivian, stay.  Please stay.",1,male,True
809,EDWARD, So did you.  I'm not sure I like my own reflection. Stay with me.,1,male,True
810,EDWARD, I'll sleep on the couch.  I…,1,male,True
811,EDWARD, Vivian…,1,male,True
812,EDWARD, Vivian?  Vivian?,1,male,True
813,EDWARD, There you are.,1,male,True
814,EDWARD, Where are you going?,1,male,True
815,EDWARD, Last night you said you didn't want to go back.,1,male,True
816,EDWARD, Wait!  Wait a second.  Let's talk about this.,1,male,True
817,EDWARD, What about your clothes?  And the mink. That's a ten thousand dollar mink.,1,male,True
818,EDWARD, Hold on a second.  Let's think this thing through.,1,male,True
819,EDWARD, Then take the money.,1,male,True
820,EDWARD, What is this?  What was last night all about?  Do you really want to go?,1,male,True
821,EDWARD, What do you want from me?  You want me to tell you I'll change?  You want me to give up millions of dollars of business?  You want me say I'll marry you?,1,male,True
822,EDWARD, Is everything taken care of?,1,male,True
823,EDWARD, It's been wonderful.,1,male,True
824,EDWARD, Good.,1,male,True
825,EDWARD, Umm… pardon me.  I'm looking for someone.  She's a blond woman.  Pretty. Mouthy.  Kind of difficult…,1,male,True
826,EDWARD," Yes, I think I'm lost again.",1,male,True
831,EDWARD, Come in!  It's open.,1,male,True
832,EDWARD, Mostly.  Sometimes the companies would pay me not to buy them.,1,male,True
833,EDWARD," Vivian, I'm glad you're there.  Is everything alright?",1,male,True
834,EDWARD," I'll be happy to look into it for you. To be honest, I don't know if we've bought any of your stock.",1,male,True
835,EDWARD, Vivian?,1,male,True
940,JAKE," It's a pleasure, Mr. Harris.",1,male,True
941,JAKE, This is the jewel in Kross' crown.  Prime industrial property straddling the Port of Long Beach and Los Angeles.  We can strip out all the heavy equipment.  Some of the cranes are very valuable overseas.  World War II stuff that nobody builds anymore because it costs too much.  The Japanese are salivating for them.,1,male,True
942,JAKE," Waste processing plant.  They don't use it anymore.  Most of the yard we'll just level.  The real estate possibilities are endless.  In fact, I talked to a couple of developers —— under the table, of course —— and they said we could…",1,male,True
943,JAKE, I talked to some developers about the land.,1,male,True
944,JAKE," I'm sorry, sir.  They're close friends; they'd never breathe a word…",1,male,True
945,JAKE," I'm very sorry, Mr. Harris.",1,male,True
946,JAKE," Yes, sir.",1,male,True
947,JAKE," Your helicopter's ready, Mr. Harris.",1,male,True
948,JAKE," So, did you learn a lot from Mr. Kross?",1,male,True
949,JAKE, But what?,1,male,True
1086,JIMMY, Hey come on over.  I don't bite.,1,male,True
1087,JIMMY," Just relax and get high, babe.",1,male,True
407,KATE, I was hungry.,1,female,True
408,KATE, I ran into a pickup truck with four guys.  Took me fifteen minutes to take care of them all.  How much you make so far?,1,female,True
409,KATE, Then we're coasting.  We can buy some smoke and kick back till tomorrow.,1,female,True
410,KATE, Who cares?  It's a shithole.  We'll find another one.,1,female,True
411,KATE, It's not safe to work past midnight. All the creeps come out.  We'll make it up tomorrow.  Let's go get high.,1,female,True
412,KATE, Keep going.  Keep going.,1,female,True
413,KATE, Nothing to us.  It's late.  We'd better get in.,1,female,True
414,KATE, I got it.  Two rocks.  It's good stuff.,1,female,True
415,KATE, Sixty.,1,female,True
416,KATE, So we're twenty short.  We'll make up the difference tomorrow.,1,female,True
417,KATE, Forget it.  I want to get home.,1,female,True
418,KATE, I told you only creeps come out after twelve!,1,female,True
419,KATE, How much?,1,female,True
420,KATE, You could of got more.,1,female,True
421,KATE, I'll save some smoke for when you get home.  Be careful.,1,female,True
422,KATE," Yeah, low class.",1,female,True
423,KATE, I'm seeing a friend.  She's staying with some guy.  In the penthouse.,1,female,True
424,KATE," Whoa, what a view!",1,female,True
425,KATE, That's a warm welcome.  Just came to visit my pal.  Something wrong with that?,1,female,True
426,KATE, You weren't kidding when you said it was a nice place.,1,female,True
427,KATE," Relax, I'll just say I'm a maid or something.  Geez, I thought you'd be glad to see me.  We're still friends aren't we, or am I just poor scum to you now?",1,female,True
428,KATE," Look at this.  A stocked fridge and everything.  Hey, why don't we order some food from Room Service?",1,female,True
429,KATE," Well, he certainly didn't waste any time fixing you up to look like an expensive piece, did he?  Your hair's really cute, but I don't know if you're going to attract a lot of dates when you get back on the street.",1,female,True
430,KATE," Yeah, like I taught you three months ago when you first got into town.  You didn't know nothing back then.  You wouldn't have lasted two days without me.",1,female,True
431,KATE, I don't know.  Last night I started getting worried that you might not come back.  That you'd take his money and skip out on me.,1,female,True
432,KATE," Hell, I would.",1,female,True
433,KATE," Yeah, sure, I always walk around in narc land carrying.  If you want a smoke let's go back to our place and get high together.",1,female,True
434,KATE," Give me a break.  You're not going to last a week without a smoke.  Come on, we'll buy some stuff, get silly and you'll be back here before he gets home.",1,female,True
435,KATE, So what's Prince Charming like?,1,female,True
436,KATE, You look great.  You really do look great.  I sure miss you.,1,female,True
437,KATE," It pretty, it's all real pretty.  He bought you all this stuff?",1,female,True
438,KATE, He must like you a lot to buy you all this stuff.,1,female,True
439,KATE, Maybe it's more than that.  Maybe at the end of the week he'll want you to keep you around.,1,female,True
440,KATE," So what?  He's got bucks.  He'll just put you up in some hotel room somewhere.  You'd have it made.  No more walking, just one steady John.",1,female,True
441,KATE," Yeah, yeah you're right.  Guy's always like to screw someone new. I'd better get out of here.",1,female,True
442,KATE," Nah, I ate some fried chicken.  I'm all filled up.",1,female,True
443,KATE, I shouldn't of come.  It was stupid.  I could have blown it for you.  Anyhow I'll see you when you get back.  If you get back.,1,female,True
444,KATE," Yeah, I know.  Just joking. Listen, you got any money left from your first night?  I mean, I just paid the rent and things have been a little slow on the street.  And I don't really feel like working tonight.",1,female,True
445,KATE, Right.  Thanks.  See you.,1,female,True
446,KATE," Hey, Viv!  You're just in time. This is my roomate, Viv.",1,female,True
447,KATE, You're back.  I forgot you were coming so soon. Did you get the money?,1,female,True
448,KATE, Oh… oh… oh.  You just came to get high? Huh?  I knew you couldn't last.  You're just in time.,1,female,True
449,KATE, That's Chuck and Jimmy.  I traded them for some rock.  There's plenty for you.,1,female,True
450,KATE, What do you think?  You take Jimmy.,1,female,True
451,KATE," Limo?  My aren't we fancy pants? Listen, it's just a quicky.  They don't get nothing much for a twenty rock.",1,female,True
452,KATE, What's with you?  It's not fair for me to do them both.,1,female,True
453,KATE, Take a hit.  You'll feel better. You've just got the D.T.'s.,1,female,True
454,KATE," What is it with you?  You think your too good for this because you've been with some rich creep?  Huh?  Don't forget who you are.  You have to come back here tomorrow.  Go on, take a hit.",1,female,True
455,KATE, Have you gone nuts?,1,female,True
456,KATE, Where are you going?  You can't run away!  You'll be back!  You'll be back here!,1,female,True
457,KATE, I still can't believe you.,1,female,True
458,KATE, You didn't take the money.  You didn't take any of the clothes expect the ones your wearing.  You spend a week with a millionare and you end up with nothing.,1,female,True
459,KATE, You're nuts.  You're just nuts.  You're never gonna make it on the street.,1,female,True
460,KATE," Yeah, we'll you'd better find a new place to live, cause I'm not going to…",1,female,True
461,KATE, That's the guy.  That's your guy.,1,female,True
462,KATE," No, that's your guy.  He's looking for you.",1,female,True
463,KATE, Go out there!  Go!  What do you want? For him to put up a billboard saying he's sorry?  What are you waiting for?,1,female,True
836,KATE," If he's really a millionaire, what does he want you for?",1,female,True
837,KATE," Yeah, right.  Is he some kind of pervert?",1,female,True
838,KATE, You could of got more.,1,female,True
839,KATE, We'll get some great smoke.,1,female,True
1041,KROSS, I know you have control over at least twenty percent of the stock.,1,male,True
1042,KROSS, If you push me I might.,1,male,True
1043,KROSS, You might have some explaining to do. Those guys are tired of parasites like you jerking them around.,1,male,True
1044,KROSS, I came here to talk to you.  Not to eat succotash or stare at your girlfriend's tits.  I want to talk business.,1,male,True
1045,KROSS," Harris, wait.",1,male,True
1046,KROSS, I'm sorry.  That was out of line.,1,male,True
1047,KROSS," Miss, I'm sorry about that remark.  I apologize.  It was uncalled for.",1,male,True
1048,KROSS," I'm sorry.  I'll get to the point.  I think you're trying to take over my company. Given your track record, if you get it it's easy to guess you'll liquidate it. I don't want that to happen.  I built this company up myself.  I've run it for forty years.  We're in bad shape right now, but we're going to get through it…",1,male,True
1049,KROSS, What would it cost to buy out your stock?  Name your price.,1,male,True
1050,KROSS," Not… right now.  But we're going to get a large contract to build four destroyers for the Navy.  They're a revolutionary design and, once we can prove it, I know we'll get more orders. I could give you a promissory note.",1,male,True
1051,KROSS, We'd pay you interest.  As soon as we get the contract ——,1,male,True
1052,KROSS, What do you mean?,1,male,True
1053,KROSS, You've sabotaged them?,1,male,True
1054,KROSS, You want me to recommend to the Board that my company be raped by a man like you?,1,male,True
1055,KROSS," Your boyfriend's a real sharpie, little girl. A real shark.  That's the kind of man that makes it these days.  They smell money like blood.",1,male,True
1056,KROSS," There was a time when men got rich by building things.  I built ships the size of cities!  Ships that could rule the seas into the next century.  Why, last year the Navy recommissioned a ship out of mothballs that I built forty years ago.  They did it because they knew damn well no one could build anything better!  We built this country into the greatest industrial power the world has ever known.  We creamed the Japanese!  We dwarfed the rest of the world.  Dwarfed! This country sent men to the moon! But something happened…",1,male,True
1057,KROSS," We made mistakes, maybe.  I don't know. Listened to too many Harvard fags telling us how to maximize profits.  And now men like your boyfriend, they make themselves rich by sucking the money out of our shipyards. They're destroying everything we built.",1,male,True
1058,KROSS," Hell, I was no saint.  I screwed people too.  But for every guy I stepped on, I gave a hundred a good job.  Men like Harris are different.  They don't give, they just take.  But stay with him, little girl.  He's going to be a good little meal ticket for you.",1,male,True
1059,KROSS, Forget it.  I have to go anyway.,1,male,True
1060,KROSS, No.  Thank you for this talk.  You've cleared my head.  I know what to do now.,1,male,True
1061,KROSS, I'm not going to pay you off.  I'm going to fight you with every resource I have.  Neither you nor any of your cronies will ever set foot in my shipyards.  You'll burn in hell first.,1,male,True
1062,KROSS, I'm never going to speak to you.  I'm never going to see your face again. I'm just going to stop you.  Got that?,1,male,True
1063,KROSS, Mr. Harris.,1,male,True
1064,KROSS, I can't stay very long.,1,male,True
1065,KROSS, Young lady.,1,male,True
1066,KROSS," I'll get to the point.  As I said earlier today to your lawyer, I've reconsidered my position on your expected acquisition offer. After the filing period is over, I'll recommend to the board that we accept your bid.",1,male,True
1067,KROSS, And the other night… I want to apologize for…,1,male,True
1068,KROSS, Yes.  Business.,1,male,True
1069,KROSS, That's all.  I just wanted to tell you my decision in person.,1,male,True
1070,KROSS, Thank you.  I'd better be going.,1,male,True
1071,KROSS, I don't think that's quite proper at this time.  Maybe after the filing period.,1,male,True
1072,KROSS," And if I throw myself on my sword, and you promise to take care of my family.",1,male,True
1073,KROSS, Alright.  I'll answer your questions. Whatever you want.,1,male,True
1082,LIMO DRIVER," Are you sure this is the right place, ma'am?",1,male,True
1083,LIMO DRIVER, Maybe I should go with you.  This doesn't look like a good place for a lady to be alone.,1,male,True
1084,LIMO DRIVER," You sure, ma'am?",1,male,True
1085,LIMO DRIVER, I was getting worried.,1,male,True
1030,MAID, Would you like me to turn down your bed?,1,female,True
1031,MAID, Would you like me to turn down your bedspread?,1,female,True
1032,MAID," No, not really.  It's just a service of the hotel.",1,female,True
1033,MAID, Yes.,1,female,True
1034,MAID, It's not laziness exactly.  Is just a courtesy.,1,female,True
1035,MAID," Yeah, it always seemed stupid to me too.",1,female,True
864,MR. THOMAS," May I help you, Miss?",1,male,True
865,MR. THOMAS, You're a guest here?,1,male,True
866,MR. THOMAS, And who is that?,1,male,True
867,MR. THOMAS, What is the matter?,1,male,True
868,MR. THOMAS, Do you know this young lady?,1,male,True
869,MR. THOMAS, Mr. Harris?,1,male,True
870,MR. THOMAS, Are you alright?,1,male,True
871,MR. THOMAS, Why don't you come with me?  We'll chat for a moment.,1,male,True
872,MR. THOMAS," My dear, I want you to understand that there are certain things that don't happen in the Beverly Wilshire.  Things that go on in other hotels.  You understand?",1,male,True
873,MR. THOMAS," But Mr. Harris is a very special customer of this hotel.  And we like to think of our special customers as friends.  As a customer, I would expect Mr. Harris to sign in any additional guests that he wants to spend the night.  But as a friend, we're willing to overlook it.  I'm assuming you're a relative.  You must be his niece.",1,male,True
874,MR. THOMAS," Of course.  Naturally when Mr. Harris leaves, I won't see you in this hotel again.  Correct?",1,male,True
875,MR. THOMAS, I would also encourage you to dress in a more appropriate manner.,1,male,True
876,MR. THOMAS," Women's clothing. Could I speak to Bridget? Bridget, hello.  This is Mr. Thomas at the Beverly Wilshire.  Well, that's flattering. Listen, I'm going to send someone to you. She's the distant niece of a special customer of our's.  A very special customer: Mr. Harris.  Yes, the Long Island Harrises.  His niece is… from out of town. You know.  And she needs a little help dressing.  Maybe you could help?  Thank you very much.  She'll be right over.",1,male,True
877,MR. THOMAS," There you are.  If you have any other problems, come ask for me personally. I'm Mr. Thomas.",1,male,True
878,MR. THOMAS," Good evening, Mr. Harris.",1,male,True
879,MR. THOMAS," I met your… ""niece"" in the lobby today.",1,male,True
880,MR. THOMAS, That pretty young girl staying in your room.  I just assumed…,1,male,True
881,MR. THOMAS," Ah, my mistake.",1,male,True
882,MR. THOMAS," No, sir.  Good evening.",1,male,True
883,MR. THOMAS, Fine.  Hello.,1,male,True
884,MR. THOMAS, It's very pretty.  The color is very becoming on you.,1,male,True
885,MR. THOMAS," Stunning.  But Miss Vivian, it really isn't necessary for me to approve every outfit you wear.",1,male,True
886,MR. THOMAS, It's a very nice restaurant.,1,male,True
887,MR. THOMAS, You look fine.  Mind what fork you use.,1,male,True
888,MR. THOMAS, Miss Vivian.,1,male,True
889,MR. THOMAS, How?,1,male,True
890,MR. THOMAS," Oh, I'm sorry.  It really isn't that difficult.",1,male,True
891,MR. THOMAS," Well, I'm on duty right now.  Just use the one on the left.",1,male,True
892,MR. THOMAS, I…?  How am I responsible?,1,male,True
893,MR. THOMAS," Alright, come with me, young lady.  In fifteen minutes I can teach you everything you need to know to dine with the queen.",1,male,True
894,MR. THOMAS, And as you pick up the knife you shift your fork to the left hand.,1,male,True
895,MR. THOMAS, You had good parents.,1,male,True
896,MR. THOMAS," Well, he was either European or badly brought up.",1,male,True
897,MR. THOMAS," That doesn't mean a thing.  Some of the richest people I've met have the worst manners.  Of course, Mr. Harris, being of old money, knows his way around a table.",1,male,True
898,MR. THOMAS," That means he has inherited his money down a long family line.  It used to be fashionable to look down upon people who became rich through their own labor. In fact, it seems to be in fashion again. But let's continue with our lesson.  Most restaurants don't even lay out their silver correctly, so if they don't, it isn't your fault if you pick up the wrong utensil. Spoons…",1,male,True
899,MR. THOMAS, Miss Vivian.,1,male,True
900,MR. THOMAS, Where are you going?,1,male,True
901,MR. THOMAS," But you're coming back, aren't you?",1,male,True
902,MR. THOMAS, Then why don't you use one of the hotel's limousines?,1,male,True
903,MR. THOMAS, Of course.  A small perk for the guests in our better rooms.,1,male,True
904,MR. THOMAS, Discretion is our middle name here at the Beverly Wilshire.,1,male,True
905,MR. THOMAS," Miss Vivian, how are you?  I understand Mr. Harris is checking out today.  Will you be accompanying him to New York?",1,male,True
906,MR. THOMAS, Oh.,1,male,True
907,MR. THOMAS, Where did you get that bruise?,1,male,True
908,MR. THOMAS, Of course.,1,male,True
909,MR. THOMAS, Is there anything else?  Anything I can do to help you?  Would you like the limo to take you anywhere?,1,male,True
910,MR. THOMAS," Goodbye, Miss Vivian.  You're always welcome back.",1,male,True
911,MR. THOMAS, Mr. Harris.  I trust your stay has been enjoyable?,1,male,True
912,MR. THOMAS," Miss Vivian, left something for me to give to you.  Here.",1,male,True
827,NIGHT OPERATOR," Floor, sir?",1,male,True
828,NIGHT OPERATOR," Yes, sir.",1,male,True
840,OPERATOR, Lobby?,1,male,True
841,OPERATOR, Oh.,1,male,True
842,OPERATOR," I wouldn't say I know her, sir.  I've seen her.  She came down from the Penthouse.  I believe she was there with Mr. Harris.",1,male,True
843,OPERATOR," Yes, sir.  She must have… joined him last night.",1,male,True
844,OPERATOR," Floor, ma'am?",1,male,True
845,OPERATOR, No.,1,male,True
846,OPERATOR, For a brief moment.,1,male,True
847,OPERATOR, I am not a bellboy.  I'm an assistant manager in training.  I have a bachelors degree in Hotel management. And when I'm managing the hotel I won't allow any whores on the premises.,1,male,True
848,OPERATOR, Yes?,1,male,True
849,OPERATOR," Ah, yes.  I should have known.",1,male,True
850,OPERATOR," Floor, ma'am?",1,male,True
851,OPERATOR," Ma'am, I wanted to appologise to you for the way I behaved.  It won't happen again.",1,male,True
852,OPERATOR, I'm sorry about what I said.,1,male,True
1078,PILOT, Mr. Harris?,1,male,True
1079,PILOT," Your plane is ready to go, sir.",1,male,True
1076,SALESMAN, I have just the thing.,1,male,True
1077,SALESMAN, Perhaps this is more what you had in mind…,1,male,True
853,SALESWOMAN, May I help you?,1,female,True
854,SALESWOMAN, Are you looking for something in particular?,1,female,True
855,SALESWOMAN, Yes.,1,female,True
856,SALESWOMAN, It's very expensive.,1,female,True
857,SALESWOMAN, I think you should leave.  You're obviously in the wrong place.,1,female,True
858,SALESWOMAN, Please leave.,1,female,True
859,SALESWOMAN, It's very pretty.  Would you like to try it on?,1,female,True
860,SALESWOMAN, Isn't it pretty?  It's on sale.,1,female,True
861,SALESWOMAN," Oh, you're so lucky.  It's supposed to be fabulous.",1,female,True
862,SALEWOMAN, I don't think it would fit you.,1,female,True
863,SALEWOMAN, Pardon?,1,female,True
1074,SECRETARY," How do you like it, Mr. Reaves?",1,female,True
1075,SECRETARY, Cream or sugar?,1,female,True
926,THANE, And I'm looking for Vivian.  Bridget told me all about you.,1,male,True
927,THANE," Good things.  Only good things. Nebraska, right?",1,male,True
928,THANE," Well, we'll give you the princess treatment, this way.",1,male,True
929,THANE," Vivian, this is Yule, he'll be doing your nails.  He's very gentle.  At least he is with nails.  I don't know about anything else.",1,male,True
930,THANE, We have a lot of work to do.  Are you with me?,1,male,True
931,THANE," This should be the right shade for the new you.  These are samples.  You'll have to go down to cosmetics and buy them.  I'll make you a list. No, no, no.  Dear, upward strokes. Always apply the blush with upward strokes, lifting the skin like so.",1,male,True
932,THANE, See? Very simple.  Now you try it.,1,male,True
933,VANCE, We can't buy any more stock without filing.,1,male,True
934,VANCE, Are you sure that's wise? I could hide some blocks under another name for a few weeks.,1,male,True
935,VANCE," Mr. Harris, this is Jake Conway.  He's our top researcher.  He'll be giving us the tour.",1,male,True
936,VANCE," He's absolutely right, Jake.  That was an incredibly stupid thing to do.",1,male,True
937,VANCE, It won't happen again.  I'll pull Jake off the project.,1,male,True
938,VANCE, The word's on the street.  Stock's at ten and a quarter.,1,male,True
939,VANCE, So we're filing?,1,male,True
0,VIVIAN, What are you doing sitting in here eating?,1,female,True
1,VIVIAN, We should be working.  The rent's over due.,1,female,True
2,VIVIAN, A hundred and twenty.,1,female,True
3,VIVIAN, We shouldn't let the rent go over every month.  One of these days he's going to kick us out of our place.,1,female,True
4,VIVIAN, Why don't we work a little longer? Save up for next month.,1,female,True
5,VIVIAN, What was that?,1,female,True
6,VIVIAN," Yeah, it's getting cold out.",1,female,True
7,VIVIAN, How much?,1,female,True
8,VIVIAN, Sixty?  We still have enough for the rent?,1,female,True
9,VIVIAN, What if he hears us coming in?  He's gonna be pissed.,1,female,True
10,VIVIAN, Look at that.,1,female,True
11,VIVIAN, Look at that car.  We could make the rent and then some.,1,female,True
12,VIVIAN, You want a date?,1,female,True
13,VIVIAN, What?,1,female,True
14,VIVIAN, What do I look like?  A tour guide? You want a date or not?,1,female,True
15,VIVIAN, Directions!  He just wants directions!,1,female,True
16,VIVIAN," Look, Babe, I'm not in the business of giving directions.",1,female,True
17,VIVIAN," Okay, I'll tell you how to get to Wilshire for five bucks.",1,female,True
18,VIVIAN," I don't make change. Listen, for a little more I could show you the way personally and maybe we could have a little fun together.  What do you say?",1,female,True
19,VIVIAN," What are you, a homo or am I just playing too hard to get?",1,female,True
20,VIVIAN," Hey, I don't have AIDS or nothing. Here's my card from the free health clinic.  Got tested last week.  I'm probably safer than you are.  I got to be, I'm a pro.",1,female,True
21,VIVIAN, Ah!  You're thinking about it.  I can tell.,1,female,True
22,VIVIAN, Great.  I'm the best.  A hundred bucks.,1,female,True
23,VIVIAN, I'm growing on you already.  Two fifty for the whole night.  Not including the twenty you've already given me.,1,female,True
24,VIVIAN, Wait a second.,1,female,True
25,VIVIAN, I'm going to go with him.,1,female,True
26,VIVIAN, Two fifty.,1,female,True
27,VIVIAN, Maybe I will.  He's not too bright.,1,female,True
28,VIVIAN," Thanks, I will.",1,female,True
29,VIVIAN, Nice car.  Your's?,1,female,True
30,VIVIAN, What's your name?,1,female,True
31,VIVIAN, Vivian.  So where are we going to do it?,1,female,True
32,VIVIAN, You from out of town?,1,female,True
33,VIVIAN, I've never been to New York.  How is it?,1,female,True
34,VIVIAN, Make a left up there.  Why are you in LA?,1,female,True
35,VIVIAN, What kind of business?,1,female,True
36,VIVIAN, Just being friendly.,1,female,True
37,VIVIAN, Why?,1,female,True
38,VIVIAN, They don't like hookers?,1,female,True
39,VIVIAN, Every place has hookers.  They just don't admit it.,1,female,True
40,VIVIAN, …off the Boulevard?,1,female,True
41,VIVIAN," No.  I come here all the time.  As a matter of fact, they do rent this room by the hour.",1,female,True
42,VIVIAN, I don't get it.  What's a guy like you picking up a girl like me?,1,female,True
43,VIVIAN, You didn't put up much of a fight.,1,female,True
44,VIVIAN," Well then, what were you doing cruising Hollywood Blvd?",1,female,True
45,VIVIAN," Eh, sit!  I'll get it.",1,female,True
46,VIVIAN," Down there, I guess.",1,female,True
47,VIVIAN, What are you looking at?,1,female,True
48,VIVIAN, For one bottle?,1,female,True
49,VIVIAN," So you're here all alone?  Don't you have a girlfriend or a wife, or both?",1,female,True
50,VIVIAN, It all tastes the same to me.  So where's your girlfriend and wife?  Sleeping together?,1,female,True
51,VIVIAN, Aren't you going to have any?,1,female,True
52,VIVIAN," You don't have to get me drunk, honey.",1,female,True
53,VIVIAN, Not much.  I don't really drink.  I smoke though.  I don't guess you do?,1,female,True
54,VIVIAN, It was the otherwise I wanted.,1,female,True
55,VIVIAN, It's okay.  Why didn't your girlfriend come with you?,1,female,True
56,VIVIAN, She wants a new mink.,1,female,True
57,VIVIAN, So now I get it.  You had a fight with Miss Mink and you end up stuck here all alone.  Suddenly a pro sounds like a good idea.,1,female,True
58,VIVIAN, So where are we going to screw?,1,female,True
59,VIVIAN, Can I have my money now?,1,female,True
60,VIVIAN," Thanks, honey.",1,female,True
61,VIVIAN, Not on the lips.  Sorry.  And you'll have to wear a rubber.  You look clean but these days you never know.,1,female,True
62,VIVIAN, You don't last long in my business if you aren't.,1,female,True
63,VIVIAN, I don't want my clothes to get mushed up.,1,female,True
64,VIVIAN, This is fine.  I'll help you out of your clothes.,1,female,True
65,VIVIAN, Most guys like it quick.,1,female,True
66,VIVIAN, That tickles.,1,female,True
67,VIVIAN, That tickles.  I don't like it.,1,female,True
68,VIVIAN," Hot baths and sad songs.  Look, if I want some guy to turn me on I'll hire you for two fifty.  But you're paying me to make you feel good.  So lay down.",1,female,True
69,VIVIAN," Jesus, champagne, strawberries, mints and foreplay.  You act like you're seducing a Valley girl you picked up in a dance club.",1,female,True
70,VIVIAN," Yeah.  Well, you were cruising the wrong boulevard for romance. But if you want a good fuck, you found the best.  Just lay down and let me drive.",1,female,True
71,VIVIAN, Getting my clothes.,1,female,True
72,VIVIAN, What?  You want to do it again?  I thought I finished you off.,1,female,True
73,VIVIAN, Why do you want to sleep with me?,1,female,True
74,VIVIAN, You don't snore do you?  I hate that.,1,female,True
75,VIVIAN, One snore and I'm out of here.,1,female,True
76,VIVIAN," Alright.  Move over, Romeo.",1,female,True
77,VIVIAN, I forgot where I was.,1,female,True
78,VIVIAN, This is a nice bed.  It's so soft.  I slept like a stiff.,1,female,True
79,VIVIAN, I don't eat in the morning.,1,female,True
80,VIVIAN, My head hurts.  It's that champagne you made me choke down.,1,female,True
81,VIVIAN, No.  I'll get sick.,1,female,True
82,VIVIAN, I don't like orange juice either.,1,female,True
83,VIVIAN, Sad songs.  Hot baths.,1,female,True
84,VIVIAN, I saw it.  But I have to go.,1,female,True
85,VIVIAN, What is this stuff?,1,female,True
86,VIVIAN, It's good.  The orange juice isn't that bad neither.,1,female,True
87,VIVIAN," Yes, Eddy.",1,female,True
88,VIVIAN," Yeah, yeah.  I get it.  I'll give you my number.  But I charge more on Saturdays.  Especially with the sleeping thing.  I'd lose a lot of business.",1,female,True
89,VIVIAN, Sorry.  I guess I was hungry after all. So you want my number?,1,female,True
90,VIVIAN, You're kidding.,1,female,True
91,VIVIAN, It'd cost ya.,1,female,True
92,VIVIAN," Well, seven full nights and days too?",1,female,True
93,VIVIAN," Two thousand, so to speak.",1,female,True
94,VIVIAN," Sure, honey.  I'll treat you like a prince for a week.  Anything, any way you want.",1,female,True
95,VIVIAN, I'll treat you so nice you'll never want to let me go.,1,female,True
96,VIVIAN," Hey, I'll be looking forward to spending my money when you're gone.",1,female,True
97,VIVIAN, I need to go back to Hollywood and get some things.,1,female,True
98,VIVIAN," Well, a little bit of rock.  Just to get me through the week.  I'll pay for it myself.",1,female,True
99,VIVIAN, I just need a little buzz in the evenings to relax.  It's no different than champagne.,1,female,True
100,VIVIAN, I can't go a whole week without getting high.  I don't know if I can go a day.,1,female,True
101,VIVIAN, I'm not a drug addict!,1,female,True
102,VIVIAN, Alright.  A week.  But I want three thousand.,1,female,True
103,VIVIAN, It's a deal.,1,female,True
104,VIVIAN, Three thousand!  Three thousand dollars!,1,female,True
105,VIVIAN, Three thousand!,1,female,True
106,VIVIAN," Listen, lover.  When I'm not giving you the best sex of your life, I'm gonna be right here, in this tub.  Have Room Service bring the cart in. Three thousand.  To sit in a bathtub for seven days.",1,female,True
107,VIVIAN," Hey, I'd have taken a thousand, but we both know you can put up three.  Can't you?",1,female,True
108,VIVIAN," Then it's a good deal for us both. I'll keep you happy, lover.",1,female,True
109,VIVIAN, I'll be right here.,1,female,True
110,VIVIAN, Yeah.  You want me to dress like your high class girlfriend.,1,female,True
111,VIVIAN, How much can I spend?,1,female,True
112,VIVIAN, Fair.,1,female,True
113,VIVIAN," 'Bye, lover.  It's gonna be a fun week.",1,female,True
114,VIVIAN, Three… thousand… dollars.,1,female,True
115,VIVIAN," You wouldn't believe it, Kate.  It's like Dynasty or something.  It's a gas.  He's leaving next Friday.  I'll be back then.",1,female,True
116,VIVIAN," Hey, I'm the best money can buy.",1,female,True
117,VIVIAN," No, I don't think so.  He has some high class chick in New York and I think he's trying to piss her off.  What do I care? He's paying me three thousand dollars.",1,female,True
118,VIVIAN, Hey it beats walking up and down the street for a week.  When I get back we're taking a vacation.  I need one.,1,female,True
119,VIVIAN, Tell the Johns in Hollywood hello.  If they ask about me just tell them I'm in Beverly Hills… socializing with people of my own class.,1,female,True
120,VIVIAN, 'bye.,1,female,True
121,VIVIAN, Time to shop.,1,female,True
122,VIVIAN, Hi.,1,female,True
123,VIVIAN, Yeah.,1,female,True
124,VIVIAN, I'm going to be staying here for awhile.  In the Penthouse.,1,female,True
125,VIVIAN, I really like this hotel.  It's very nice.,1,female,True
126,VIVIAN, I'm just looking.,1,female,True
127,VIVIAN, I need some new clothes.,1,female,True
128,VIVIAN, How much is that?,1,female,True
129,VIVIAN, I didn't ask if it would fit.  I asked how much.,1,female,True
130,VIVIAN, What's with you?,1,female,True
131,VIVIAN, What's with this fucking look on your face?,1,female,True
132,VIVIAN, I was going to spend money here! What's with you?,1,female,True
