,character,text,number,types,is_character
425,CAL, Row!  Row you bastards!!,1,male,True
426,CAL, Stay back!  Keep off!,1,male,True
427,CAL, It's that way!,1,male,True
428,CAL, Rose...  your mother and I have  been looking for you--,1,male,True
429,CAL, What do I tell your mother?,1,male,True
430,CAL," You're precious to me, Rose.",1,male,True
462,CAL, See my man.,1,male,True
463,CAL, Please...  I'm  all she  has  in  the world.,1,male,True
809,CAL," You like lamb, don't you sweetpea?",1,male,True
810,CAL, Search him.,1,male,True
431,RUTH, So  this  is  the ship  they  say  is unsinkable.,1,female,True
432,RUTH," Honestly, forever  booking  everything last  instant,  we  could  have  gone through",1,female,True
433,RUTH," You know I don't like that, Rose.",1,female,True
434,RUTH," My God, Rose, what's gotten into--",1,female,True
435,RUTH, I do apologize.,1,female,True
436,RUTH," Oh  no,  that vulgar Brown  woman  is coming  this  way.  Get  up,  quickly before she sits with us.",1,female,True
437,RUTH, We're  awfully sorry you  missed  it. The Countess and I are just  off  to take the air on the boat deck.,1,female,True
438,RUTH," Charmed, I'm sure.",1,female,True
439,RUTH," Rose,  look at you... out in the  sun with no hat.  Honestly!",1,female,True
440,RUTH, How Caledon Hockley is a great catch.,1,female,True
441,RUTH," Tell  us  of  the  accommodations  in steerage, they're quite good on this ship.",1,female,True
442,RUTH," And  where  exactly do you live,  Mr. Dawson?",1,female,True
443,RUTH," You existence appealing, do you?",1,female,True
444,RUTH," How  is  it  you have  the  means  to travel, Mr. Dawson?",1,female,True
445,RUTH," You  are  not to see that boy  again, do you understand me Rose?  I forbid it!",1,female,True
446,RUTH," Rose,  this  is  not  a  game! situation  is precarious. money's gone!",1,female,True
447,RUTH, Your  father  left us nothing  but  a legacy of bad debts hidden by a  good name. card we have to play.,1,female,True
448,RUTH," I  don't  understand you. fine  match with Hockley, and it will insure our survival.",1,female,True
449,RUTH," Do  you  want to se me working  as  a seamstress?  Is that what  you  want? Do you  want to see our fine  things sold at  an  auction,  our  memories scattered to  the  winds? you be so selfish?",1,female,True
450,RUTH, Of  course it's unfair!  We're women. Our choices are never easy.,1,female,True
451,RUTH, Don't be absurd.  I can't think of  a skill I should likely need less.,1,female,True
452,RUTH, Of  course the invitations had to  be sent  back  to  the  printers  twice. And the bridesmaids dresses!  Let  me tell you  what an odyssey  that  has been...,1,female,True
453,RUTH, Why do women believe men?,1,female,True
454,RUTH, I had better go dress.,1,female,True
455,RUTH," There's  no  need for  language,  Mr. Hockley. Go  back and turn the heater on in my room,  so  it won't be too cold  when we get back.",1,female,True
456,RUTH," My  brooch, I left my brooch.  I must have it!",1,female,True
457,RUTH, Will according  to class?  I hope  they're not too crowded--,1,female,True
458,RUTH," Rose, get in the boat!",1,female,True
459,RUTH, Rose!  ROSE!!,1,female,True
460,PORTER," Sir, baggage  through the  main  terminal, round that way--",1,male,True
461,PORTER," Yes, sir.  My pleasure, sir.",1,male,True
464,LOVEJOY," These  trunks here, and Daimler. in the rooms.",1,male,True
465,LOVEJOY, You'll want to tie those.,1,male,True
466,LOVEJOY, Mr.  Hockley and Mrs. DeWitt  Bukater continue  to be most appreciative  of your  assistance.  They asked  me  to give you this in gratitude--,1,male,True
467,LOVEJOY, --and  also  to remind you  that  you hold  a  third class ticket and  your presence appropriate.,1,male,True
468,LOVEJOY," Gentlemen, Dawson gets back where he belongs. And that he stays there.",1,male,True
469,LOVEJOY, None of the stewards have seen her.,1,male,True
470,LOVEJOY, Miss Rose?  Hello?,1,male,True
471,LOVEJOY, We've been looking for you miss.,1,male,True
472,LOVEJOY," It's not even your pocket, son. ""Property of A. L. Ryerson"".",1,male,True
473,LOVEJOY, Go on.  I'll keep an eye on him.,1,male,True
474,LOVEJOY, You  know... I believe this ship  may sink. I've  been  asked to  give  you  this small token of our appreciation...,1,male,True
475,LOVEJOY, Compliments of Mr. Caledon Hockley. It  shoots  into  the  sky  and  EXPLODES  with  a,1,male,True
476,LOVEJOY, She's  not  on  the  starboard either.,1,male,True
477,LOVEJOY, The  one on the other side is letting men in.,1,male,True
478,LOVEJOY, So do I.,1,male,True
479,LOVEJOY, There  are still some boats  forward. Stay  with  this one... Murdoch. seems to be quite... practical.,1,male,True
480,LOVEJOY, I've  found her.  She's just over  on the port side.  With him.,1,male,True
481,LOVEJOY, What could possible be funny?,1,male,True
482,MAN, Sorry squire!,1,male,True
483,MAN, Please,1,male,True
484,MAN," Yeah,  though  I  walk  through valley of the shadow of death--",1,male,True
485,MAN," Let  me  try  at least, or  I'll  die soon.",1,male,True
486,MAN," Yes, I see.  Good luck to you then. God bless.",1,male,True
487,MAN, Please...  help us.  Save  one  life!,1,male,True
488,OLD ROSE," It  was  the  ship  of  dreams...  to everyone else.  To me it was a  slave ship,  taking me back to  America  in chains.",1,female,True
489,OLD ROSE, Outwardly  I  was everything  a  well brought  up girl should be. was screaming.,1,female,True
490,OLD ROSE," At  Cherbourg  a  woman  came  aboard named  Margaret  Brown,  but  we  all called  her  Molly. call  her the Unsinkable Molly Brown. Her husband",1,female,True
491,OLD ROSE," By  the  next afternoon we  had  made our final stop and we were  steaming west from the coast of Ireland, with nothing out ahead of us but ocean...",1,female,True
492,OLD ROSE, I already,1,female,True
493,OLD ROSE," Of reflect  light back onto himself,  to illuminate  the  greatness  that  was Caledon  Hockley. stone... a heart of ice.",1,female,True
494,OLD ROSE, As  if  I  hadn't  felt  the  sun  in years. There is even an upright piano and Tommy  Ryan  is,1,female,True
495,OLD ROSE, The  others were gracious and curious about  the man who'd saved  my  life. But my mother looked at him like  an insect. A  dangerous  insect  which must be squashed quickly.,1,female,True
496,OLD ROSE," He  must  have  been nervous  but  he never faltered.  They assumed he  was one of  them... a young  captain  of industry perhaps... but still  a  memeber  of the  club. Mother of course,  could always be counted upon...",1,female,True
497,OLD ROSE, Sorry to disappoint you Mr. Bodine.,1,female,True
498,OLD ROSE," Well,  I  wasn't  the  first  teenage girl  to  get seduced in the backseat of a  car,  and  certainly  not  the last, by  several million. hands, artists' hands,  but strong too... roughened by work. their touch even now.",1,female,True
499,OLD ROSE," That  was  the last time I  ever  saw him. inherited  his millions. 28 hit his interests hard, and he put  a pistol in his mouth that year. His children fought over the  scraps of  his estate like hyenas, or  so  I read.",1,female,True
500,OLD ROSE," Can another?  A caterpillar turns into  a butterfly.  If a mindless insect  can do it,  why couldn't I?  Was it  any more unimaginable than  the  sinking of the Titanic?",1,female,True
836,OLD ROSE, After closing around my throat like  a  dog collar.,1,female,True
837,OLD ROSE, My time. my life... up till then at least.,1,female,True
838,OLD ROSE," You mean, did we ""do it""? 1912.  Jack is signing the drawing.  Rose, wearing",1,female,True
839,OLD ROSE, Fifteen hundred people went into  the sea when Titanic sank from under us. There were  twenty  boats  floating nearby and only one came back. saved  from  the included.  Six out of fifteen hundred.,1,female,True
840,OLD ROSE," Afterward,  the seven hundred  people in the  boats had nothing to do  but waith...  wait to die, wait to  live, wait  for  an absolution which  would never come.",1,female,True
841,OLD ROSE," No,  there wouldn't be, would  there? And I've  never spoken of him  until now, not to anyone. Not woman's  heart  is a  deep  ocean  of secrets.  But now you all know  there was a  man  named Jack  Dawson,  and that  he saved me, in every way  that a person can be saved.",1,female,True
501,JACK," Hit me again, Sven.",1,male,True
502,JACK, The Somebody's life's about to change.,1,male,True
503,JACK," Let's  see... Fabrizio's got  niente. Olaf,  you've  got squat. oh... two pair... mmm. Sorry Fabrizio.",1,male,True
504,JACK," Sorry,  you're  not  gonna  see  your mama again for a long time...",1,male,True
505,JACK, 'Cause,1,male,True
506,JACK, Sorry  boys.  Three of a kind  and  a pair.,1,male,True
507,JACK, Goin'  home...  to the  land  o'  the free  and  the home of the real  hot- dogs!,1,male,True
508,JACK," Shit!!  Come on, Fabri! Come on!! It's been grand.",1,male,True
509,JACK, Wait!!  We're passengers!,1,male,True
510,JACK," Of  course! lice, we're Americans. Both of us.",1,male,True
511,JACK," Come on, Sven.",1,male,True
512,JACK, We  are  the luckiest sons of bitches in the world!,1,male,True
513,JACK, Of point. Goodbye!  Goodbye!!  I'll miss you!,1,male,True
514,JACK, That's  so we know where we  rank  in the scheme of things.,1,male,True
515,JACK, Don't do it.,1,male,True
516,JACK, Take  my  hand.  I'll pull  you  back in.,1,male,True
517,JACK, No you won't.,1,male,True
518,JACK," You  would have done it already.  Now come on, take my hand.",1,male,True
519,JACK, I  can't.  I'm involved now.  If  you let go I have to jump in after you.,1,male,True
520,JACK, I'm a good swimmer.,1,male,True
521,JACK, It  would  hurt.  I'm not  saying  it wouldn't. more  concerned about the water being so cold.,1,male,True
522,JACK, Freezing. over.,1,male,True
523,JACK, Ever been to Wisconsin?,1,male,True
524,JACK," Well  they  have some of the  coldest winters around, and I grew up  there, near  Chippewa Falls. a kid me and my father were ice- fishing out on Lake Wissota...  ice- fishing's where you chop a  hole  in the--",1,male,True
525,JACK, Sorry.,1,male,True
526,JACK," That's  what  everybody  says. with  all  due respect, I'm  not hanging off the back of a ship.",1,male,True
527,JACK, Come  on.  You don't want to do this. Give me your hand.,1,male,True
528,JACK, I'm Jack Dawson.,1,male,True
529,JACK, I've got you.  I won't let go.,1,male,True
530,JACK, Uh huh.  That was pretty much it.,1,male,True
531,JACK, Sure.  Count me in.,1,male,True
532,JACK, Can I bum a cigarette?,1,male,True
533,JACK, Hello again.,1,male,True
534,JACK," Uh, yes.  Of course.  After you.",1,male,True
535,JACK," So, you got a name by the way?",1,male,True
536,JACK, That's quite a moniker.  I may  hafta get you to write that down.,1,male,True
537,JACK, Jack.,1,male,True
538,JACK," Well, here you are.",1,male,True
539,JACK, You're welcome.  Rose.,1,male,True
540,JACK, That's,1,male,True
541,JACK, Uh  huh. you'll be dead.,1,male,True
542,JACK," That  penguin last night, is  he  one of them?",1,male,True
543,JACK, Is he your boyfriend?,1,male,True
544,JACK, Gawd  look at that thing!  You  would have gone straight to the bottom.,1,male,True
545,JACK, So  you feel like you're stuck  on  a train you're marryin' this fella.,1,male,True
546,JACK, So don't marry him.,1,male,True
547,JACK, It is that simple.,1,male,True
548,JACK," Well, I guess I will tonight.",1,male,True
549,JACK, Just some sketches.,1,male,True
550,JACK," Well,  they didn't think too much  of 'em in Paree.",1,male,True
551,JACK," Well,  they didn't think too much  of 'em in Paree.",1,male,True
552,JACK," I Besides,  they're not  worth  a anyway.",1,male,True
553,JACK, Yup. about take their clothes off.,1,male,True
554,JACK, She had beautiful hands.,1,male,True
555,JACK," No, no!  Just with her hands.",1,male,True
556,JACK, I see you.,1,male,True
557,JACK, You wouldn'ta jumped.,1,male,True
558,JACK," You  wouldn't last two days.  There's no hot  water, and hardly  ever  any caviar.",1,male,True
559,JACK, I'm sorry.  Really... I am.,1,male,True
560,JACK," Well,  then  logging got  to  be  too much  like  work, so I went  down  to Los Angelas  to the  pier  in  Santa Monica. That's a swell place,  they even a portraits  there  for piece.",1,male,True
561,JACK," Yeah;  it was great money... I  could make a dollar a day, sometimes. only in summer.  When it got cold,  I decided  to go to Paris and see  what the real artists were doing.",1,male,True
562,JACK," Alright,  we're going. cheap",1,male,True
563,JACK, Sure. If you like.,1,male,True
564,JACK," They finishing  school?  Here, it's  easy. Watch closely.",1,male,True
565,JACK, Your turn.,1,male,True
566,JACK," Nope,  that was pitiful.  Here,  like this... HHHNNNK!...  then  roll  it  on  your tongue, up to the front, like  thith, then  a big breath and PLOOOW!! the range on that thing?",1,male,True
567,JACK, That was great!,1,male,True
568,JACK, Not really.,1,male,True
569,JACK," I  saw  that  in a nickelodean  once, and I always wanted to do it.",1,male,True
570,JACK," Yeah, pallbearer and keep your nose up.",1,male,True
571,JACK," No, actually.",1,male,True
572,JACK," The  best I've seen, m'am. Hardly any rats.",1,male,True
573,JACK," No caviar for me, thanks. Never did like it much.",1,male,True
574,JACK," Well,  right  now my address  is  the RMS Titanic. good humor.",1,male,True
575,JACK," Well... it's a big world, and I  want to see  it  all  before  I  go. was  always  talkin' see the ocean.  He died  in the  town  he was born in, and  never did  see  it. You can't wait around, because  you never  know  what  hand you're  going  to get  dealt a fire when been  on  the road like  that teaches you to take life as it comes at you.  To make each day count.",1,male,True
576,JACK, I  work  my way from place to  place. Tramp  steamers and such.  I  won  my ticket  on  Titanic here in  a  lucky hand at poker. A very lucky hand.,1,male,True
577,JACK, No thanks.  I'm heading back.,1,male,True
578,JACK, Time  for my coach to turn back  into a pumpkin.,1,male,True
579,JACK, Want to go to a real party?,1,male,True
580,JACK," You're still my best girl, Cora.",1,male,True
581,JACK, Just move with me. Don't think.,1,male,True
582,JACK, How you two doin'?,1,male,True
583,JACK," Boys, boys!  Did I ever tell you  the one about the Swede and the Irishman goin' to the whorehouse?",1,male,True
584,JACK, You're  not  one  of  them. been a mistake.,1,male,True
585,JACK, Uh  huh.  You got mailed to the wrong address.,1,male,True
586,JACK," That  was a long one.  My father used to say that whenever you saw one, it was a soul going to heaven.",1,male,True
587,JACK, What would you wish for?,1,male,True
588,JACK, Rose!!,1,male,True
589,JACK, I  was  just here last night... don't you remember? He'll tell you.,1,male,True
590,JACK," I don't want money, I--",1,male,True
591,JACK, I just need to talk to Rose for a--,1,male,True
592,JACK," It was them, not her. Ready... go.",1,male,True
593,JACK," Rose,  you're no picnic...  you're  a spoiled  little brat even, but  under that  you're  a strong,  pure  heart, and you're",1,male,True
594,JACK," No  wait. out.  You're amazing... and I know  I have  nothing to offer you, Rose. know  that. jump, I jump, remember?  I can't turn away goin' to be alright.",1,male,True
595,JACK," I  don't  think so.  They've got  you in a  glass jar like some butterfly, and you're goin' to die if you don't break out. you're strong.  But sooner  or later the fire in you is goin' to  go out.",1,male,True
596,JACK, You're right.  Only you can do that.,1,male,True
597,JACK, Sssshh.  Come here.,1,male,True
598,JACK, Close your eyes.,1,male,True
599,JACK, Okay.  Open them.,1,male,True
600,JACK, Come machine...,1,male,True
601,JACK," Zat  is  true,  I  am  not  used working conditions. Hey... Monet!",1,male,True
602,JACK, Isn't  he great... the use of  color? I saw him once... through a hole  in this garden fence in Giverny.,1,male,True
603,JACK, Should  I  be  expecting him  anytime soon?,1,male,True
604,JACK, What is it?  A sapphire?,1,male,True
605,JACK, Uh...  just  bend  your  left  leg  a little  and... and lower  your  head. Eyes to me.  That's it.,1,male,True
606,JACK, He does landscapes.,1,male,True
607,JACK, Pretty,1,male,True
608,JACK, Kinda  like  we're doin' right  now-- uh oh!,1,male,True
609,JACK," After you, m'lady.",1,male,True
610,JACK, Carry on!  Don't mind us!,1,male,True
611,JACK," Where to, Miss?",1,male,True
612,JACK, Are you nervous?,1,male,True
613,JACK, It's okay.  I'm alright.,1,male,True
614,JACK, I can feel your heart beating.,1,male,True
615,JACK, This is crazy.,1,male,True
616,JACK, Looks okay.  I don't see anything.,1,male,True
617,JACK, It  didn't seem like much of a  bump. I'm sure we're okay.,1,male,True
618,JACK, It's bad.,1,male,True
619,JACK, Now it's worse.,1,male,True
620,JACK, Right.,1,male,True
621,JACK, This is horseshit.,1,male,True
622,JACK," Don't you believe it, Rose.  Don't!",1,male,True
623,JACK, They put it in my pocket!,1,male,True
624,JACK, I was going to return it!  Rose--,1,male,True
625,JACK," Rose,  don't  listen  to  them... didn't  do this!  You know I  didn't! You know it!",1,male,True
626,JACK, Shit.,1,male,True
627,JACK, Help!!  Somebody!!  Can anybody  hear me?! This could be bad.,1,male,True
628,JACK, ROSE!!  In here!,1,male,True
629,JACK, That pocket.,1,male,True
630,JACK, See  if you can find a key for these. Try those  drawers.  It's  a  little brass one.,1,male,True
631,JACK, So...  how did you find out I  didn't do it?,1,male,True
632,JACK, You have to go for help.,1,male,True
633,JACK, I'll wait here.,1,male,True
634,JACK, We'll find out.,1,male,True
635,JACK, Try a couple practice swings.,1,male,True
636,JACK, Now try to hit the same mark again.,1,male,True
637,JACK," Okay, that's enough practice.",1,male,True
638,JACK," You  can do it, Rose.  Hit it as hard as you can, I trust you.",1,male,True
639,JACK," Nice work, there, Paul Bunyan.",1,male,True
640,JACK," Shit! that is cold!  Come on, let's go.",1,male,True
641,JACK, Too  deep.  We gotta find another way out.,1,male,True
642,JACK, Fabrizio!  Fabri!,1,male,True
643,JACK, We  gotta get up there or we're gonna be gargling,1,male,True
644,JACK," Well, whatever we're goin' to do,  we better do it fast.",1,male,True
645,JACK, God damn it to Hell son of a bitch!!,1,male,True
646,JACK, You better check out the other side.,1,male,True
647,JACK," Get in the boat, Rose.",1,male,True
648,JACK, Go on.  I'll get the next one.,1,male,True
649,JACK, I'll be alright.  Hurry up so we  can get going... we got our own boat  to catch.,1,male,True
650,JACK, Almost as good as you.,1,male,True
651,JACK, No Rose!  NOOOO!!,1,male,True
652,JACK," Rose,  Rose, you're so stupid, you're such an idiot--",1,male,True
653,JACK, Right.,1,male,True
654,JACK, Stay here.,1,male,True
655,JACK, Compliments  of  the  Chippewa  Falls Dawsons.,1,male,True
656,JACK, Let's go. Assuming  they  have gone up,1,male,True
657,JACK, Come on.,1,male,True
658,JACK, Back!  Go back!!,1,male,True
659,JACK, Wait! gate.,1,male,True
660,JACK, Come on!  Come on!,1,male,True
661,JACK, It's  going fast... we've got to keep moving.,1,male,True
662,JACK, Okay... we keep moving aft.  We  have to stay  on  the  ship  as  long  as possible.,1,male,True
663,JACK," You through that valley, fella?",1,male,True
664,JACK," Come  on, Rose.  We can't expect  God to do all the work for us.",1,male,True
665,JACK, We have to move!,1,male,True
666,JACK, Come on!  I've got you!,1,male,True
667,JACK, Take  a deep breath and hold it right before  we  go into the  water. ship  will  suck us down. surface and keep kicking.  Don't let  go of my hand.  We're gonna make it Rose. Trust me.,1,male,True
668,JACK," Swim, Rose!  SWIM!",1,male,True
669,JACK," Keep  swimming.  Keep  moving. one, you can do it.",1,male,True
670,JACK, Look  for  something floating. debris... wood... anything.,1,male,True
671,JACK, I  know. Look around.,1,male,True
672,JACK, It's  just  enough for  this  lady... you'll push it under.,1,male,True
673,JACK, You'll  die quicker if you  come  any closer.,1,male,True
674,JACK," The  boats  will come  back  for  us, Rose. They  had to row away for the suction and now they'll be coming back.",1,male,True
675,JACK, Just  a few more minutes.  It'll take them organized...,1,male,True
676,JACK," I  don't know about you, but I intend to write a strongly worded letter to the White Star Line about all this.",1,male,True
677,JACK, No... Rose.,1,male,True
678,JACK," You're  going to get out  of  this... you're  going  to go  on  and  you're going  to make babies and watch  them grow  and you're going to die an  old lady,  warm in your bed. this  night.  Do you  understand me?",1,male,True
679,JACK," Rose,",1,male,True
680,JACK," It thankful, Rose.  I'm thankful.",1,male,True
681,JACK," You  must do me this honor... promise me you will survive... that you will never give  up...  no  matter no matter how hopeless... promise me now, and never let  go  of that promise.",1,male,True
682,JACK, Never let go.,1,male,True
683,FABRIZIO, What  sorry?  What you got?  You lose my money??  Ma va fa'n culo testa di cazzo--,1,male,True
684,FABRIZIO, Porca Madonna!!  YEEAAAAA!!!,1,male,True
685,FABRIZIO, You  see?  Is my destinio!! told  you. a millionaire!!,1,male,True
686,FABRIZIO, You know somebody?,1,male,True
687,FABRIZIO, Goodbye!  I will never forget you!!,1,male,True
688,FABRIZIO, I  can  see  the  Statue  of  Liberty already. Very small... of course.,1,male,True
689,FABRIZIO, No Italian?  Some little English?,1,male,True
690,FABRIZIO," I  don't  know  hwat she's  say,  she don't  know  what I say,  so  we  get along fine.",1,male,True
691,FABRIZIO, Amore is'a not logical. The man's overcoat and hat are sitting on  a  deck,1,male,True
692,FABRIZIO, Ma-- che cazzo!,1,male,True
693,FABRIZIO, The boats are all going.,1,male,True
694,FABRIZIO, Everyone... all of you...  come  with me now.  We go to the boats.  We  go to the boats.  Capito?  Come now!,1,male,True
695,FABRIZIO," Helga... come  with  me, I am  lucky. destiny to go to America.",1,male,True
696,FABRIZIO, I will never forget you.,1,male,True
697,FABRIZIO, You  don't... understand... I have... to get... to America.,1,male,True
698,PUBKEEPER," No,  mate. five minutes.",1,male,True
699,PUBKEEPER," 'Course I'm sure if they knew it  was you lot comin', they'd be pleased  to wait!",1,male,True
700,MOODY, Have  you been through the inspection queue?,1,male,True
701,MOODY," Right, come aboard.",1,male,True
702,MOODY, Yes.  What do you see?,1,male,True
703,MOODY, Thankyou. Iceberg right ahead!,1,male,True
704,MOODY," Hard'a  starboard.  The helm is  hard over, sir.",1,male,True
705,ROWE, Gundersen.  And... Gundersen.,1,male,True
706,ROWE," Here, what's all this?!",1,male,True
707,ROWE," Here you, stand back!  Don't move  an inch! Fetch the Master at Arms.",1,male,True
708,TRUDY," It  smells  so brand new.  Like  they built  it all just for us.  I mean... just  to think that tonight,  when  I crawl  between  the sheets,  Iill  be the first--",1,female,True
709,TRUDY," S'cuse me, Miss.",1,female,True
710,WOMAN," Well, I wasn't about to wait all  day for you,  sonny.  Take 'em the  rest of  the way  if  you think  you  can manage.",1,female,True
711,WOMAN, Why  have  the  engines  stopped? felt a shudder?,1,female,True
712,WOMAN," We're just waiting, dear.  When  they fiish  putting First Class people  in the boats, they'll be startin'  with us,  and we'll want to be all  ready, won't we?",1,female,True
713,WOMAN, Will  you hold the boat a moment? have  to  run  back to  my  room  for something--,1,female,True
714,WOMAN, Come back!  Please!  We know you  can hear us.  For God's sake!,1,female,True
715,SMITH," She's  got  a bone in her teeth  now, eh, Mr. Murdoch.",1,male,True
716,SMITH," No, but we're making excellent time.",1,male,True
717,SMITH, I  prefer  not  to push  the  engines until they've been properly run in.,1,male,True
718,SMITH," Thankyou, Sparks.",1,male,True
719,SMITH," Not  to worry, it's quite normal  for this  time  of year.",1,male,True
720,SMITH," Yes,  like a mill pond.  Not a breath of wind.",1,male,True
721,SMITH, Mmmmm.,1,male,True
722,SMITH," And  wake  me, of course, if anything becomes",1,male,True
723,SMITH," What was that, Mr. Murdoch?",1,male,True
724,SMITH, Close the emergency doors.,1,male,True
725,SMITH, Find  the  Carpenter and get  him  to sound the ship.,1,male,True
726,SMITH, A  five degree list in less than  ten minutes.,1,male,True
727,SMITH, We've struck ice.,1,male,True
728,SMITH, Excuse me.,1,male,True
729,SMITH, Can you shore up?,1,male,True
730,SMITH, That's right.,1,male,True
731,SMITH, The pumps--,1,male,True
732,SMITH, How much time?,1,male,True
733,SMITH," And how many aboard, Mr. Murdoch?",1,male,True
734,SMITH," I headlines, Mr. Ismay.",1,male,True
735,SMITH, That's  right. CQD. going down by the head and  need immediate assistance.,1,male,True
736,SMITH, And responding?,1,male,True
737,SMITH, Four hours!,1,male,True
738,SMITH," Thank you, Bride.",1,male,True
739,SMITH, My God.,1,male,True
740,SMITH, Come back!  Come back to the ship!,1,male,True
741,SMITH, The fools.,1,male,True
742,ISMAY," ...and  our  master shipbuilder,  Mr. Andrews  here, designed her from  the keel plates up.",1,male,True
743,ISMAY," Yes,  actually.  I wanted  to  convey sheer",1,male,True
744,ISMAY, So  you've  not  lit  the  last  four boilers then?,1,male,True
745,ISMAY," Captain, the press knows the size  of Titanic,  let  them  marvel  at speed something  new  to  print. maiden  voyage of Titnaic  must  make headlines!",1,male,True
746,ISMAY," Of  course  I leave it to  your  good offices  to decide what's  best,  but what  a  glorious end  to  your  last crossing  if  we get  into  New  York Tuesday night and surprise them all. Retire with a bang, eh, E.J?",1,male,True
747,ISMAY," He  knows  every rivet in her,  don't you Thomas?",1,male,True
748,ISMAY," His  blood and soul are in the  ship. She may be mine on paper, but in the eyes  of God she belongs  to  Thomas Andrews.",1,male,True
749,ISMAY, Why have we stopped?,1,male,True
750,ISMAY," Well,  do  you  think  the  ship seriously damaged?",1,male,True
751,ISMAY," When  can  we  get underway,  do  you think?",1,male,True
752,ISMAY, But this ship can't sink!,1,male,True
753,ISMAY, There is no time to waste! Lower away!,1,male,True
754,ISMAY, Do you know who I am?,1,male,True
755,ISMAY," Yes, quite right.  Sorry.",1,male,True
756,ANDREWS," Well, together,  but  the  idea Ismay's.  He envisioned a steamer  so grand  in scale, and so luxurious  in its appointments, that its supremacy would never be challenged.  And  here she is... ...willed into solid reality.",1,male,True
757,ANDREWS, All three million of them.,1,male,True
758,ANDREWS," Thankyou, Rose.",1,male,True
759,ANDREWS," The  next  stop on our tour  will  be bridge.  This way, please.",1,male,True
760,ANDREWS," About  half,  actually. miss  nothing, do you? in these new type davits,  which can take an extra row of boats here. But  it  was  thought...  by  some... that cluttered.  So I was over-ruled.",1,male,True
761,ANDREWS," Sleep  soundly, young Rose. built  you  a good ship,  strong  and true. need.",1,male,True
762,ANDREWS, Water minutes... in the forepeak... in  all three  holds...  and in  boiler  room six.,1,male,True
763,ANDREWS, Five afloat,1,male,True
764,ANDREWS," The minutes  only.  From this moment,  no matter  what  we  do,  Titanic founder.",1,male,True
765,ANDREWS," She  is  made of iron, sir.  I assure you,  she can.  And she will.  It  is a mathematical certainty.",1,male,True
766,ANDREWS," An hour, two at most.",1,male,True
767,ANDREWS, Turn  to  the right!  Pull the  falls taut  before you unchock. never had a boat drill?,1,male,True
768,ANDREWS, Where are all the passengers?,1,male,True
769,ANDREWS, The ship will sink.,1,male,True
770,ANDREWS, Yes. this... will be at the bottom of Atlantic.,1,male,True
771,ANDREWS," Please  tell  only who  you  must,  I don't  want to be responsible  for  a panic.",1,male,True
772,ANDREWS, Anyone in here?,1,male,True
773,ANDREWS, What? right away!,1,male,True
774,ANDREWS," Take bottom,  go left, down the  crewman's passage, then make a right.",1,male,True
775,ANDREWS," Hurry, Rose.",1,male,True
776,ANDREWS, Why  are  the  boats  being  launched half full?!,1,male,True
777,ANDREWS," There,  look... twenty  or  so  in  a boat  built  for sixty five. one",1,male,True
778,ANDREWS," Rubbish! Belfast  with the weight of fill Lightoller.  For God's sake, man!",1,male,True
779,ANDREWS," I'm  sorry that I didn't build you  a stronger ship, young Rose.",1,male,True
780,ANDREWS," Good luck to you, Rose.",1,male,True
781,MOLLY, Why're,1,female,True
782,MOLLY," So,  you  gonna cut her meat for  her too there, Cal? Hey, Titanic?  You, Bruce?",1,female,True
783,MOLLY," She's  a  pistol, Cal.  You sure  you can handle her?",1,female,True
784,MOLLY," Hello  girls, I was hoping I'd  catch you at tea.",1,female,True
785,MOLLY, That  sounds  great. need to catch up on the gossip.,1,female,True
786,MOLLY," Well,  Jack, it sounds like you're  a good  man to have around in a  sticky spot--",1,female,True
787,MOLLY, Why announcing cavalry charge?,1,female,True
788,MOLLY," Son, comprehension of what you're doing?",1,female,True
789,MOLLY," Well,  you're about to  go  into  the snakepit. What are you planning to wear?",1,female,True
790,MOLLY, I figured.,1,female,True
791,MOLLY, Don't  feel bad about it.  My husband still  can't  tie one of  these  damn things  after,1,female,True
792,MOLLY, I sizes  'cause I never know  how  much he's been eating while I'm away.,1,female,True
793,MOLLY," My,  my,  my... you shine up  like  a new penny.",1,female,True
794,MOLLY," Ain't nothin' to it, is there, Jack?",1,female,True
795,MOLLY," Remember, respect  is money, so just  act you've got a lot of it and you're  in the club.",1,female,True
796,MOLLY," Well said, Jack.",1,female,True
797,MOLLY," Hey, please?",1,female,True
798,MOLLY," What's  doing, sonny?  You've got  us all trussed up and now we're cooling our heels.",1,female,True
799,MOLLY," Come  on, you heard the man.  Get  in the boat, sister.",1,female,True
800,MOLLY," Come  on,  Ruth,  get  in  the  boat. These right up here.  That's it.",1,female,True
801,MOLLY, Come darlin'.,1,female,True
802,MOLLY," Stuff  a sock in it, would ya,  Ruth. She'll be along. She  looks back and a furious Cal is coming  after",1,female,True
803,MOLLY," Ain't  you  boys ever  rowed  before? Here,  gimme those oars. how it's done.",1,female,True
804,MOLLY," Come  on  girls, join in, it'll  keep ya warm.",1,female,True
805,MOLLY, Now  there's somethin' you don't  see every day.,1,female,True
806,MOLLY, We  got room for lots more.  I say we go back.,1,female,True
807,MOLLY," Aw  knock  it  off, yer  scarin'  me. Come Let's go. Well come on!",1,female,True
808,MOLLY, I  don't  understand a  one  of  you. What's  the  matter with  you? your  men back there!  We got  plenty a' room for more.,1,female,True
