,character,text,number,types
959,GALADRIEL, Needless were none of the deeds of Gandalf in life. We do not yet know his full purpose.,1,female
960,GALADRIEL," Do not let the great emptiness of Khazad-dûm fill your heart Gimli, son of Glóin. For the world has grown full of peril, and in all lands, love is now mingled with grief.",1,female
961,GALADRIEL," The quest stands upon the edge of a knife. Stray but a little and it will fail, to the ruin of all... Yet hope remains while the company is true.",1,female
962,GALADRIEL," Do not let your hearts be troubled. Go now and rest, for you are weary with sorrow and much toil.",1,female
963,GALADRIEL," Tonight you will sleep in peace. Welcome, Frodo of the Shire...",1,female
964,GALADRIEL, Will you look into the mirror?,1,female
965,GALADRIEL, Even the wisest cannot tell. For the mirror shows many things ... things that were ... things that are ... and some things that have not yet come to pass.,1,female
966,GALADRIEL," I know what it is you saw ... for it is also in my mind. It is the future, Frodo. It is what will come to pass if you should fail.",1,female
967,GALADRIEL, You offer it to me freely ... I do not deny that my heart has greatly desired this.,1,female
968,GALADRIEL," In place of the Dark Lord, you would have a Queen, not dark, but beautiful and terrible as the Dawn. Treacherous as the Sea! Stronger than the foundations of the earth ... All shall love me and despair!",1,female
969,GALADRIEL," You are a Ring-bearer, Frodo. To bear a Ring of Power is to be alone.",1,female
970,GALADRIEL, Even the smallest person can change,1,female
971,GALADRIEL, And what gift would a Dwarf ask of the Elves?,1,female
972,GALADRIEL, I have nothing greater to give than the gift you already bear.,1,female
973,GALADRIEL," That choice is yet before her. You have your own choice to make, Aragorn.",1,female
974,GALADRIEL," The Fellowship is breaking. It is already begun. He will try to take the Ring. You know of whom I speak. One by one, it will destroy them all.",1,female
975,GALADRIEL," I pass the test. I will diminish, and go into the West, and remain  Galadriel.",1,female
976,GALADRIEL," This is Nenya, the Ring of Adamant. And I am its keeper.",1,female
977,GALADRIEL, This task was appointed to you. And,1,female
978,GALADRIEL," Am meleth dîn. I ant e-guil Arwen Undómiel ... pelitha. For her love, I fear the grace of Arwen Evenstar ... will diminish.",1,female
979,GALADRIEL, To rise above the height of all your fathers since the days of Elendil or to fall into darkness with all that is left of your kin.,1,female
980,GALADRIEL, Namárië. Farewell.,1,female
981,GALADRIEL," Nadath nâ i moe cerich. Dan ... ú-'eveditham, Elessar. There is much you have yet to do. We shall not meet again, Elessar.",1,female
982,GALADRIEL," I give you the light of Eärendil, our most beloved star.",1,female
267,GANDALF," A wizard is never late, Frodo Baggins, nor is he early. He arrives precisely when he means to.",1,male
268,GANDALF, You didn't think I'd miss your Uncle Bilbo’s birthday?,1,male
269,GANDALF," What, everything? Far too eager and curious for a Hobbit. Most unnatural... Well, what can I tell you? Life in the wide world goes on much as it has this past age. Full of its own comings and goings, scarcely even aware of the existence of Hobbits...",1,male
270,GANDALF," Well, that should please him.",1,male
271,GANDALF, What?,1,male
272,GANDALF," Good gracious, me.",1,male
273,GANDALF, Indeed?,1,male
274,GANDALF, If you're referring to the incident with the Dragon ... I was barely involved ...all I did was give your uncle a little nudge out the door.,1,male
275,GANDALF," Oh, really?",1,male
276,GANDALF," So am I, dear boy...so am I.",1,male
277,GANDALF, And what about very old friends?,1,male
278,GANDALF, Bilbo Baggins!,1,male
279,GANDALF," Good to see you. One hundred and eleven years old, who would believe it?",1,male
280,GANDALF," Just tea, thank you.",1,male
281,GANDALF," No, not at all. Go ahead.",1,male
282,GANDALF," So, you mean to go through with your plan, then?",1,male
283,GANDALF, Frodo suspects something.,1,male
284,GANDALF," You will tell him, won't you?",1,male
285,GANDALF, He’s very fond of you.,1,male
286,GANDALF," Meriadoc Brandybuck, and Peregrin Took ... I might have known!",1,male
287,GANDALF, I suppose you think that was terribly clever?,1,male
288,GANDALF," There are many magic rings in this world, Bilbo Baggins, and none of them should be used lightly.",1,male
289,GANDALF, Two eyes. As often as I can spare them.,1,male
290,GANDALF, What about this ring of yours? Is that staying too?,1,male
291,GANDALF," I think you should leave the Ring behind, Bilbo. Is that so hard?",1,male
292,GANDALF, There's no need to get angry.,1,male
293,GANDALF," Precious? It's been called that before, but not by you.",1,male
294,GANDALF, I think you've had that ring quite long enough.,1,male
295,GANDALF," Bilbo Baggins, do not take me for some conjurer of cheap tricks!",1,male
296,GANDALF, Bilbo?,1,male
297,GANDALF, The Ring is still in your pocket.,1,male
298,GANDALF," I'm sure you will, my dear friend.",1,male
299,GANDALF," Goodbye, Bilbo.",1,male
300,GANDALF, Riddles in the dark.,1,male
301,GANDALF, My precious ... precious...,1,male
302,GANDALF, ...my own.,1,male
303,GANDALF, Bilbo’s ring.,1,male
304,GANDALF, There are things I must to see to.,1,male
305,GANDALF, Questions. Questions that need answering.,1,male
306,GANDALF," Neither do I. Keep it secret, Keep it safe.",1,male
307,GANDALF," The year 3434 of the Second Age ... here follows the account of Isildur, High King of Gondor, and the finding of the Ring of Power.",1,male
308,GANDALF," It has come to me ... the Ring of Power! It shall be an heirloom of my kingdom ... all those who follow in my bloodline shall be bound to its fate, for I will risk no hurt to the ring ... it is precious to me, though I buy it with great pain...",1,male
309,GANDALF," The marking on the band begin to fade ... the writing which at first was as clear as red flame, has all but disappeared ... a secret now that only fire can tell...",1,male
310,GANDALF, Is it secret? Is it safe?,1,male
311,GANDALF," Hold out your hand, Frodo ... it is quite cool.",1,male
312,GANDALF," There are few who can ... the language is that of Mordor, which I will not utter here.",1,male
313,GANDALF," In the common tongue, it says: “One Ring to rule them all. One Ring to find them. One Ring to bring them all and in the darkness bind them.”",1,male
314,GANDALF," This is the One Ring, forged by the Dark Lord Sauron, in the fires of Mount Doom ... taken by Isildur from the hand of Sauron himself.",1,male
315,GANDALF," Yes. For sixty years, the Ring lay quiet in Bilbo’s keeping, prolonging his life, delaying old age ... but no longer, Frodo. Evil is stirring in Mordor. The Ring has awoken. It's heard its master's call.",1,male
316,GANDALF," No, Frodo. The spirit of Sauron endured. His life force is bound to the Ring and the Ring survived. Sauron has returned. His Orcs have multiplied ... his fortress of Barad-dûr is rebuilt in the land of Mordor. Sauron needs only this Ring to cover all the lands in the second darkness. He is seeking it, seeking it, all his thought is bent on it. For the Ring yearns, above all else, to return to the hand of its master: They are one, the Ring and the Dark Lord. Frodo, he must never find it.",1,male
317,GANDALF," There is one other who knew that Bilbo had the Ring. I looked everywhere for the creature Gollum, but the enemy found him first.",1,male
318,GANDALF," No, Frodo...",1,male
319,GANDALF, You cannot offer me this ring.,1,male
320,GANDALF," Don't tempt me, Frodo! I dare not take it, not even to keep it safe.",1,male
321,GANDALF," No, no, it can't.",1,male
322,GANDALF," You must leave, and leave quickly. Get out of the Shire.",1,male
323,GANDALF, Make for the village of Bree.,1,male
324,GANDALF, I will be waiting for you at the Inn of the Prancing Pony.,1,male
325,GANDALF," I don't know, Frodo. I don't have any answers. I must see the Head of my Order. He is both wise and powerful. Trust me, Frodo. He’ll know what to do.",1,male
326,GANDALF, You’ll have to leave the name of Baggins behind you ... for that name is not safe outside the Shire.,1,male
327,GANDALF," My dear Frodo. Hobbits really are amazing creatures. You can learn all there is to know about their ways in a month, and yet, after a hundred years, they can still surprise you.",1,male
328,GANDALF," It’s a little bit late for trimming the hedges, don’t you think?",1,male
329,GANDALF, What did you hear? Speak!,1,male
330,GANDALF, No?,1,male
331,GANDALF, Saruman!,1,male
332,GANDALF, Beyond any doubt.,1,male
333,GANDALF," All these long years, it was in the Shire, under my very nose.",1,male
334,GANDALF, We still have time ... time enough to counter Sauron ... if we act quickly.,1,male
335,GANDALF, The Eye of Sauron.,1,male
336,GANDALF, You know this? How?,1,male
337,GANDALF," A Palantír is a dangerous tool, Saruman.",1,male
338,GANDALF," They are not all accounted for, the lost Seeing-stones. We do not know who else may be watching.",1,male
339,GANDALF, The Nine?,1,male
340,GANDALF, They have reached the Shire?,1,male
341,GANDALF," Tell me, friend, when did Saruman the Wise abandon reason for madness?",1,male
342,GANDALF," Yes, I'm here. And you're lucky to be here too. A few more hours and you would have been beyond our aid. But you have some strength in you, my dear Hobbit.",1,male
343,GANDALF," I am sorry, Frodo.",1,male
344,GANDALF, There is only one Lord of the Ring. Only one who can bend it to his will ... and he does not share power.,1,male
345,GANDALF," Nothing, Frodo...",1,male
346,GANDALF, Sam has hardly left your side.,1,male
347,GANDALF," By the skills of Lord Elrond, you’re beginning to mend.",1,male
348,GANDALF, That wound will never fully heal. He will carry it the rest of his life.,1,male
349,GANDALF, It is a burden he should never have,1,male
350,GANDALF," His treachery runs deeper than you know. By foul craft, Saruman has crossed Orcs with Goblin Men ... He’s breeding an army in the caverns of Isengard. An army that can move in Sunlight and cover great distance at speed. Saruman is coming for the Ring.",1,male
351,GANDALF, It is in Men that we must place our,1,male
352,GANDALF," There is one who could unite them, one who could reclaim the throne of Gondor.",1,male
353,GANDALF," Ash nazg durbatulûk, ash nazg gimbatul, ash nazg thrakatulûk agh burzum-ishi krimpatul. One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the Darkness bind them.",1,male
354,GANDALF," I do not ask your pardon, Master Elrond, for the Black Speech of Mordor may yet be heard in every corner of the West! The Ring is altogether evil.",1,male
355,GANDALF, Aragorn is right ... we cannot use it.,1,male
356,GANDALF," Do you not understand? While we bicker amongst ourselves, Sauron’s power grows! No one will escape it. You will all be destroyed, with your homes burnt and your families put to the sword!",1,male
357,GANDALF," I will help you bear this burden, Frodo Baggins, as long as it is yours to bear.",1,male
358,GANDALF, The Fellowship awaits the Ring-bearer.,1,male
359,GANDALF, Left.,1,male
360,GANDALF," No, Gimli. I would not take the road",1,male
361,GANDALF, Spies of Saruman. The passage south is being watched.,1,male
362,GANDALF, It’s Saruman!,1,male
363,GANDALF," No! Losto Caradhras, sedho, hodo, nuitho i ruith. Sleep, Caradhras, be still, lie still, hold your wrath.",1,male
364,GANDALF, Let the Ring-bearer decide.,1,male
365,GANDALF, So be it.,1,male
366,GANDALF," Frodo, come and help an old man.",1,male
367,GANDALF, How is your shoulder?,1,male
368,GANDALF," And the Ring? You feel its power growing, don’t you? I’ve felt it too. You must be careful now. Evil will be drawn to you from outside the Fellowship. And, I fear, from within.",1,male
369,GANDALF, You must trust yourself. Trust your own strengths.,1,male
370,GANDALF, There are many powers in this world for good or for evil. Some are greater than I am. And against some I have not yet been tested.,1,male
371,GANDALF," Yes, Gimli, their own masters cannot find them if their secrets are forgotten.",1,male
372,GANDALF, Isildin ... it mirrors only starlight and moonlight.,1,male
373,GANDALF," It’s simple. If you are a friend, you speak the password and the doors will open.",1,male
374,GANDALF," Fennas Nogothrim, lasto beth lammen. Doorway of the Dwarf-folk, listen to the word of my tongue.",1,male
375,GANDALF," I once knew every spell in all the tongues of Elves, Men, and Orcs.",1,male
376,GANDALF," Knock your head against these doors, Peregrin Took! And if that does not shatter them, and I am allowed a little peace from foolish questions, I will try to find the opening words.",1,male
377,GANDALF," Ando Eldarinwa ... a lasta quettanya, Fenda Casarinwa... Gate of Elves ... listen to my word, Threshold of Dwarves...",1,male
378,GANDALF, Oh,1,male
379,GANDALF, Into the mines!,1,male
380,GANDALF, Now we have but one choice ... we must face the long dark of Moria. Be on your guard ... there are older and fouler things than the Orcs in the deep places of the world.,1,male
381,GANDALF," Quietly, now. It’s a four day journey to the other side. Let us hope that our presence will go unnoticed.",1,male
382,GANDALF, The wealth of Moria was not in gold or jewels but mithril.,1,male
383,GANDALF, Bilbo had a shirt of mithril rings that Thorin gave him.,1,male
384,GANDALF," Yes. I never told him, but its worth was greater than the value of the Shire.",1,male
385,GANDALF, I have no memory of this place.,1,male
386,GANDALF, It's Gollum.,1,male
387,GANDALF, He's been following us for three days.,1,male
388,GANDALF," Escaped ... or was set loose. And now the Ring has drawn him here ... he will never be rid of his need for it. He hates and loves the Ring, as he hates and loves himself. Sméagol’s life is a sad story.",1,male
389,GANDALF," Pity? It was pity that stayed Bilbo’s hand. Many that live deserve death, and some that die deserve life. Can you give it to  them, Frodo?",1,male
390,GANDALF," So do all who live to see such times, but that is not for them to decide. All we have to decide is what to do with the time that is given to us.",1,male
391,GANDALF," No. But the air doesn’t smell so foul down here. If in doubt, Meriadoc, always follow your nose! Yes...",1,male
392,GANDALF, Let me risk a little more light.,1,male
393,GANDALF, Behold! The great realm and Dwarf-city of Dwarrowdelf.,1,male
394,GANDALF, Gimli!!,1,male
395,GANDALF," “Here lies Balin, son of Fundin, Lord of Moria.” He is dead, then. It’s as I feared.",1,male
396,GANDALF, “They have taken the Bridge and the second hall: we have barred the gates ... but cannot hold them for long ... the ground shakes ... drums drums in the deep ... we cannot get out. A shadow moves in the dark. Will no-one save us? They are coming.”,1,male
397,GANDALF," Fool of a Took! Throw yourself in next time, and rid us of your stupidity!",1,male
398,GANDALF, I think there’s more to this Hobbit than meets the eye.,1,male
399,GANDALF, To the bridge of Khazad-Dûm!,1,male
400,GANDALF, This way!,1,male
401,GANDALF, A Balrog ... a demon of the ancient world! This foe is beyond any of you! Run! Quickly!,1,male
402,GANDALF," Lead them on, Aragorn! The bridge is near.",1,male
403,GANDALF, Over the bridge! Fly!,1,male
404,GANDALF," I am a servant of the Secret Fire, wielder of the flame of Anor. The dark fire will not avail you, flame of Udûn.",1,male
405,GANDALF, You shall not pass!!,1,male
406,GANDALF," Fly, you fools!",1,male
407,GANDALF," ...for which I am very thankful. So, how is the old rascal? I hear this is to be a party of special magnificence.",1,male
408,GANDALF, You haven't aged a day.,1,male
409,GANDALF, I am not trying to rob you. I am trying to help you.,1,male
410,GANDALF, All your long years we’ve been friends ... trust me as you once did. Let it go!,1,male
411,GANDALF, Until our next meeting.,1,male
412,GANDALF, He's gone to stay with the Elves. He's left you Bag End...,1,male
413,GANDALF, ...along with all his possessions.,1,male
414,GANDALF, The ring is yours now. Put it somewhere out of sight.,1,male
415,GANDALF, What can you see? Can you see anything?,1,male
416,GANDALF," Understand, Frodo ... I would use this Ring from a desire to do good ... but through me, it would wield a power too great and terrible to imagine.",1,male
417,GANDALF, Travel only by day. And stay off the road.,1,male
418,GANDALF, Get down!,1,male
419,GANDALF," Confound it all! Samwise Gamgee, have you been eavesdropping?",1,male
420,GANDALF, Perhaps not. I’ve thought of a better use for you.,1,male
421,GANDALF, Is it safe?,1,male
422,GANDALF," Never put it on, for the agents of the Dark Lord will be drawn to its power... Always remember, Frodo, the Ring is trying to get back to its master ... it wants to be found.",1,male
423,GANDALF, I was delayed.,1,male
424,GANDALF, We must take the Pass of Caradhras!,1,male
425,GANDALF, Frodo?,1,male
426,GANDALF," It reads, “The door of Durin, Lord of Moria. Speak, friend, and enter.”",1,male
427,GANDALF," Annon Edhellen, edro hi ammen! Gate of the Elves, open now for me!",1,male
428,GANDALF," Yes ... Sméagol he was once called ... Before the Ring came to him, before it drove him mad.",1,male
429,GANDALF," Do not be too eager to deal out death in judgment ... even the very wise cannot see all ends. My heart tells me that Gollum has some part to play yet, for good or ill before this is over. The pity of Bilbo may rule the fate of many.",1,male
430,GANDALF," There are other forces at work in this world, Frodo, besides the will of evil. Bilbo was meant to find the Ring. In which case, you also were meant to have it ... and that is an encouraging thought. Ah! It's that way.",1,male
431,GANDALF, Do as I say; Swords are no more use,1,male
432,GANDALF, You cannot pass!,1,male
433,GANDALF, Go back to the Shadow!,1,male
637,GANDALF," I don't know how long they tortured him ... but amidst the endless screams and inane babble, they discerned two words.",1,male
638,GANDALF," Come along, Samwise ... keep up...",1,male
639,GANDALF," Be careful, both of you. The Enemy has many spies in his service, many ways of hearing ... birds, beasts...",1,male
640,GANDALF," We must hold to this course, west of the Misty Mountains, for forty days. If our luck holds, the Gap of Rohan will still be open to us. From there, our road turns east, to Mordor.",1,male
641,GANDALF, So do all who live to see such times... but that is not for them to decide. All we have to decide is what to do with the time that is given us.,1,male
756,GANDALF," You are in the House of Elrond, and it is ten o’clock in the morning on October the twenty-fourth, if you want to know.",1,male
852,GIMLI, The doom of man!,1,male
853,GIMLI, Then ... what are we waiting for?,1,male
854,GIMLI, And I suppose you think you're the one to do it?,1,male
855,GIMLI, I will be dead before I see the Ring in the hands of an Elf!,1,male
856,GIMLI, And my axe.,1,male
857,GIMLI," If anyone were to ask for my opinion, which I note they have not, I would say we are taking the long way round. Gandalf, we can pass through the Mines of Moria. My cousin, Balin, would give us a royal  welcome.",1,male
858,GIMLI, Nothing ... it’s just a wisp of cloud.,1,male
859,GIMLI, We cannot pass over a mountain. Let us go under it. Let us go through the Mines of Moria.,1,male
860,GIMLI, The Walls of Moria!,1,male
861,GIMLI, Dwarf doors are invisible when closed.,1,male
862,GIMLI," Soon, Master Elf, you will enjoy the fabled hospitality of the Dwarves; roaring fires, malt beer, red meat off the bone! This, my friend, is the home of my cousin Balin ... And they call this a mine. A mine!",1,male
863,GIMLI, Oh ... no ... no ... no...!,1,male
864,GIMLI," Oh, that was a kingly gift.",1,male
865,GIMLI," No...no...oh, no!",1,male
866,GIMLI, Kilmin malur ni zaram kalil ra narag. Kheled-zâram ... Balin tazlifi.,1,male
867,GIMLI, Let them come! There is one Dwarf yet in Moria who still draws breath!,1,male
868,GIMLI," Mithril! You are full of surprises, Master Baggins.",1,male
869,GIMLI, Nobody tosses a dwarf!,1,male
870,GIMLI," Stay close, young Hobbits ... they say a great sorceress lives in these woods. An Elf-witch of terrible power. All who look upon her fall under her spell...",1,male
871,GIMLI, And are never seen again!,1,male
872,GIMLI," Well, here’s one Dwarf she won't ensnare so easily. I have the eyes of a hawk and the ears of a fox!",1,male
873,GIMLI, So much for the legendary courtesy of the Elves! Speak words we can also understand!,1,male
874,GIMLI, And you know what this Dwarf says to that? Ishkhaqwi ai durugnul! I spit on your grave!,1,male
875,GIMLI, Nothing.,1,male
876,GIMLI, I have taken my worst wound at this,1,male
877,GIMLI, I asked her for one hair from her,1,male
878,GIMLI," Oh, yes, just a simple matter of finding our way through Emyn Muil, an impassable labyrinth of razor-sharp rocks. And after that, it gets even better ... a festering, stinking marshland as far as the eye can see.",1,male
879,GIMLI, Recover my...,1,male
880,GIMLI, Then it has all been in vain ... the Fellowship has failed.,1,male
881,GIMLI, Yes! Ha!,1,male
882,GIMLI, Never trust an Elf!,1,male
883,GIMLI, Except to look upon the lady of the more fair than all the jewels beneath the earth.,1,male
884,GIMLI," Actually... There was one thing. No, no, I couldn’t. It’s quite impossible. Stupid to ask.",1,male
57,GOLLUM," My Precious... The Ring came to the creature Gollum, who took it deep into the tunnels of the Misty Mountains.",1,male
58,GOLLUM, Lost! Lost! My Precious is lost!! For the time will soon come when Hobbits will shape the fortunes of all.,1,male
59,GOLLUM, It came to me. My own. My love... My preciousness.,1,male
60,GOLLUM, S...Shire! Baggins!,1,male
626,GOLLUM, Shire! Baggins!!,1,male
943,HALDIR, The Dwarf breathes so loud we could have shot him in the dark.,1,male
944,HALDIR," Mae govannen, Legolas Thranduilion. Welcome Legolas, son of Thranduil.",1,male
945,HALDIR," A, Aragorn in Dúnedain istannen le ammen. Oh, Aragorn of the Dúnedain, you are known to us.",1,male
946,HALDIR, We have not had dealings with the Dwarves since the Dark Days.,1,male
947,HALDIR, You bring great evil with you. You can go no further.,1,male
948,HALDIR," Very well. Here we will stay awhile, and come to the city of Galadhrim on the morrow.",1,male
949,HALDIR, You feel the power of the Lady of Galadhrim. Would it please you to climb with me up Cerin Amroth?,1,male
950,HALDIR," There lies the fastness of Southern Mirkwood. It is clad in a forest of dark fir, where the trees strive one against another and their branches rot and whither. In the midst upon a stony height stands Dol Guldur, where long the hidden Enemy had his dwelling. We fear that now it is inhabited again, and with power sevenfold. A black cloud lies often over it of late.",1,male
951,HALDIR," Caras Galadon. The heart of Elvendom on earth. This is the city of Galadhrim where dwell the Lord Celeborn and of Galadriel, Lady of Light.",1,male
952,HALDIR," In this high place you may see the two powers that are oppose one to another; and ever they strive now in thought, but whereas the light perceives the very heart of the darkness, its own secret has not been discovered. Not yet.",1,male
642,HOBBIT BOUNDER, Halt! Who goes there?,1,male
629,HOBBITS," Hey ho, to the bottle I go! To heal my heart and drown my woe. Rain may fall and wind may blow. But there still be - many miles to go! Sweet is the sound of the pouring rain, and the stream that falls from hill to plain. Better than rain or rippling brook -",1,they
636,INTOXICATED HOBBIT," Goodnight, sweet maiden of the golden ale!",1,male
764,ISILDUR, No.,1,male
828,LEGOLAS, Sauron’s Ring! The Ring of Power!,1,male
829,LEGOLAS," This is no mere Ranger. He is Aragorn, son of Arathorn. You owe him your allegiance.",1,male
830,LEGOLAS," And heir to the throne of Gondor. Havo dad, Legolas... Sit down, Legolas...",1,male
831,LEGOLAS, Have you heard nothing Lord Elrond has said? The Ring must be destroyed.,1,male
832,LEGOLAS, And you have my bow.,1,male
833,LEGOLAS, Crebain from Dunland!,1,male
834,LEGOLAS, There is a fell voice on the air.,1,male
835,LEGOLAS, Why doesn’t that surprise me?,1,male
836,LEGOLAS, Goblins.,1,male
837,LEGOLAS, We must move on. We cannot linger.,1,male
838,LEGOLAS, Orcs!,1,male
839,LEGOLAS," Ah, Lothlórien. The fairest of all the dwellings of my people. There are no trees like the trees of this land, for in autumn the leaves fall not, but turn to gold. Not till the spring comes and the new green opens do they fall, and then the boughs are laden with yellow flowers; and the floor of the wood is golden, and golden is the roof, and its pillars are of silver, for the bark of the trees is smooth and grey. So still our songs in Mirkwood say.",1,male
840,LEGOLAS," Govannas vîn gwennen le, Haldir o Lórien. Our Fellowship stands in your debt, Haldir of Lórien.",1,male
841,LEGOLAS, He was taken by both Shadow and flame. A Balrog of Morgoth. For we went needlessly into the net of Moria.,1,male
842,LEGOLAS, A lament for Gandalf...,1,male
843,LEGOLAS," I have not the heart to tell you. For me, the grief is still too near.",1,male
844,LEGOLAS, Lembas. Elvish waybread.,1,male
845,LEGOLAS, One small bite is enough to fill the stomach of a grown Man.,1,male
846,LEGOLAS, What was her gift?,1,male
847,LEGOLAS, We should leave now.,1,male
848,LEGOLAS, It is not the Eastern shore that worries me.,1,male
849,LEGOLAS," A shadow and a threat has been growing in my mind. Something draws near, I can feel it.",1,male
850,LEGOLAS, The horn of Gondor!,1,male
851,LEGOLAS," If we are quick, we will catch Frodo and Sam before nightfall.",1,male
996,LEGOLAS, You mean not to follow them...,1,male
456,LOBELIA," Bilbo Baggins, you open this door...",1,female
457,LOBELIA, I know you’re in there!,1,female
458,LOBELIA, Bilbo?,1,female
983,LURTZ, Saruman.,1,male
984,LURTZ, Find the Halflings ... find the Halflings!,1,male
530,MERRY," No, no ... the big one ... the big one!",1,male
531,MERRY, Outside!,1,male
532,MERRY, That was good!,1,male
533,MERRY, Hello Frodo!,1,male
534,MERRY," Sam, hold this...",1,male
535,MERRY," I don't know why he is so upset, it's only a couple of carrots.",1,male
536,MERRY," Yes, Pippin, my point is, he's clearly overreacting.",1,male
537,MERRY, Ow ... I think I've broken something.,1,male
538,MERRY, What? That was just a detour ... a short cut.,1,male
539,MERRY, What was that?,1,male
540,MERRY, That Black Rider was looking for something ... or someone ... Frodo?,1,male
541,MERRY, Right ... Buckleberry Ferry ... follow me!,1,male
542,MERRY," Get the ropes, Sam.",1,male
543,MERRY, The Brandywine bridge ... twenty miles.,1,male
544,MERRY," This, my friend, is a pint.",1,male
545,MERRY, How do we know this Strider is a friend of Gandalf?,1,male
546,MERRY, He’s foul enough.,1,male
547,MERRY," I don't think he knows about second breakfast, Pip.",1,male
548,MERRY, I wouldn't count on it.,1,male
549,MERRY, What do they eat when they can’t get Hobbit?,1,male
550,MERRY," Tomatoes, sausages, and crispy bacon.",1,male
551,MERRY, They're close.,1,male
552,MERRY, Frodo! Frodo!,1,male
553,MERRY, Oi! We're coming too! You'd have to send us home tied up in a sack to stop us.,1,male
554,MERRY," Well, that rules you out, Pip.",1,male
555,MERRY," Quite good, Pippin.",1,male
556,MERRY, What do you suppose that means?,1,male
557,MERRY," No. I don’t think we are. Shhh, Gandalf’s thinking.",1,male
558,MERRY, What?,1,male
559,MERRY, He's remembered!,1,male
560,MERRY, What do they say about him?,1,male
561,MERRY, How many did you eat?,1,male
562,MERRY, Where’s Frodo?,1,male
563,MERRY, He's leaving.,1,male
564,MERRY, Pippin!,1,male
565,MERRY," Run, Frodo. Go on!",1,male
566,MERRY," Hey, hey you! Over here!",1,male
567,MERRY, Over here!,1,male
568,MERRY, I know it's working! Run!,1,male
569,MERRY, You're supposed to stick it in the ground!,1,male
570,MERRY, Oh.,1,male
571,MERRY," There’s another one!! Frodo, this way!!",1,male
572,MERRY," Frodo, follow me!",1,male
573,MERRY, Pippin!,1,male
574,MERRY," Hide here, quick!",1,male
994,MERRY, Frodo!,1,male
995,MERRY & PIPPIN, Aaaaagh! Boromir! Boromir!,1,they
681,OLD HARRY, What do you want?,1,male
682,OLD HARRY," Hobbits! Four Hobbits, and what’s more, out of the Shire by your talk. What business brings you to Bree?",1,male
683,OLD HARRY," All right, young sir, I meant no offense.",1,male
684,OLD HARRY, ‘Tis Old Harry’s job to ask questions after nightfall. There's talk of strange folk abroad ... can't be too careful.,1,male
732,ORC OVERSEER," What orders from Mordor, my lord? What does the Eye command?",1,NaN
733,ORC OVERSEER," The trees are strong, my Lord. Their roots go deep.",1,NaN
575,PIPPIN, It is in the ground.,1,male
576,PIPPIN, This was your idea.,1,male
577,PIPPIN, Let's get another one!,1,male
578,PIPPIN, is a mug of beer inside this Took!,1,male
579,PIPPIN," Frodo! Merry, it's Frodo Baggins.",1,male
580,PIPPIN, And some cabbages ... and those three bags of potatoes that we lifted last week. And the mushrooms the week before.,1,male
581,PIPPIN, Run!,1,male
582,PIPPIN, That was close.,1,male
583,PIPPIN, Mushrooms!,1,male
584,PIPPIN, What is going on?,1,male
585,PIPPIN, What's that?,1,male
586,PIPPIN, It comes in pints? I'm getting one.,1,male
587,PIPPIN, Baggins? Sure I know a Baggins. He’s over there...,1,male
588,PIPPIN," Steady on, Frodo!",1,male
589,PIPPIN, What about breakfast?,1,male
590,PIPPIN," We've had one, yes ... what about second breakfast?",1,male
591,PIPPIN," What about Elevenses, Luncheon, Afternoon tea, dinner ... he knows about them, doesn’t he?",1,male
592,PIPPIN," Oh, that's nice ... ash on my tomatoes!",1,male
593,PIPPIN, Is he going to die?,1,male
594,PIPPIN, Who is she?,1,male
595,PIPPIN, Where are you taking him?,1,male
596,PIPPIN, What are they saying?,1,male
597,PIPPIN, Anyway ... you need people of intelligence on this sort of mission ... quest ... thing...,1,male
598,PIPPIN, Great. Where are we going?,1,male
599,PIPPIN, Thanks.,1,male
600,PIPPIN, Nothing's happening.,1,male
601,PIPPIN," What are you going to do, then?",1,male
602,PIPPIN, Are we lost?,1,male
603,PIPPIN, Merry!,1,male
604,PIPPIN, I'm hungry.,1,male
605,PIPPIN, Four.,1,male
606,PIPPIN, Come on!,1,male
607,PIPPIN, No!,1,male
608,PIPPIN, Hey!,1,male
609,PIPPIN, This way!,1,male
610,PIPPIN, It's working!,1,male
690,PIPPIN," Frodo Baggins. He's my second cousin, once removed on his mother's side and my third cousin, twice removed on his father’s side ... if you follow me.",1,male
691,PIPPIN, What's he doing?,1,male
635,ROSIE," Goodnight, lads.",1,female
459,SAM, I think I'll just have myself another ale.,1,male
460,SAM, Goodnight.,1,male
461,SAM, Mind who you're sweet-talking.,1,male
462,SAM, Does she?,1,male
463,SAM," I ain’t been dropping no eaves, sir! Honest. I was just cutting the grass under the window there, if you follow me...",1,male
464,SAM, I heard raised voices...,1,male
465,SAM," Nothing important ... that is, I heard a good deal about a ring ... and a Dark Lord.  And something about the end of the world, but... Please, Mr. Gandalf, sir, don't hurt me! Don't turn me into anything unnatural!",1,male
466,SAM, This is it.,1,male
467,SAM," If I take one more step, it’ll be the farthest away from home I've ever been.",1,male
468,SAM, They're leaving Middle-earth.,1,male
469,SAM, I don't know why ... it makes me sad.,1,male
470,SAM, Everywhere I lie there’s a dirty great root sticking into my back.,1,male
471,SAM, It's not working Mr. Frodo. I'm never going to be able to sleep out here.,1,male
472,SAM, Mr. Frodo. Mr. Frodo!,1,male
473,SAM, It's just something Gandalf said...,1,male
