,character,text,number,types
2379,HERMIONE, Next to last.,4,female
2380,HERMIONE, Bye.,4,female
2381,HERMIONE, No.,4,female
2382,HERMIONE, Everything's going to change now isn't it?,4,female
2383,HERMIONE, Promise you'll write this summer. Both of you.,4,female
2384,HERMIONE, Harry will won't you?,4,female
2883,MCGONAGALL," This can't go on Albus. First the dark mark, now this?",4,female
2884,MCGONAGALL, Put an end to it. Don't let Potter compete. ,4,female
2885,MCGONAGALL, Well the devil with Barty and his rules. And since when did you accomodate them... ,4,female
2886,MCGONAGALL, Do nothing?? Offer him up as bait? Potter is a boy not a piece of meat.,4,female
2887,MCGONAGALL, Professor Moody what are you doing? ,4,female
2888,MCGONAGALL, Is that a student?,4,female
2889,MCGONAGALL," We never use transfigration as a punishment, surely Dumbledore told you that.",4,female
2890,MCGONAGALL, Well you will do well to remember it. ,4,female
2891,MCGONAGALL," The yule ball has been a tradition of the tri-wizard tournament since its inception. On Christmas eve night we and our guests gather in the great hall for well mannered frivolity. As representitives of the host school I expect each and every one of you to put your best foot forward, and I mean this literally because the yule ball is first and foremost... a dance.",4,female
2892,MCGONAGALL," Silence. The house of Godrick Griffindore has commanded the respect of the wizard world for nearly ten centuries. I will not have you in the course of a single evening besmirching that name by behaving like a babbling, bumbling band of baboons. ",4,female
2893,MCGONAGALL," (Continued) Now to dance is to let the body breathe, inside every girl a secret swan slumbers longing to burst forth and take flight.",4,female
2894,MCGONAGALL," Inside every boy a lordly lion prepared to prance. Mr Weasly, will you join me.",4,female
2895,MCGONAGALL," Now, place your right hand on my waist. ",4,female
2896,MCGONAGALL, My waist.,4,female
2897,MCGONAGALL, Now bend your arm. Mr Filch...,4,female
2898,MCGONAGALL," One two three, one two three, one two three.",4,female
2899,MCGONAGALL, Everybody come together.,4,female
2900,MCGONAGALL," Boys, on your feet.",4,female
2901,MCGONAGALL, Here you are Potter. Are you and Miss Patil ready?,4,female
2902,MCGONAGALL, To dance. It's traditional that the three champions or in this case four are the first to dance. Surely I told you that.,4,female
2903,MCGONAGALL," Oh well now you know. Oh, as for your Mr Weasly you may proceed into the great hall with Miss Patil.",4,female
2904,RITA, What a charismatic quartet. Hello! ,4,female
2905,RITA," I'm Rita Skeeter, I write for the daily prophet. But of course you know that don't you. It's you we don't know, you're the news. What quirks lurk beneath those rosy cheeks? what mysteries do the muscles mask? does courage lie beneath those curls? In short, what makes a champion tick. Me, myself and I want to know. Not to mention my rabid readers. So, who's feeling up to sharing? Mmm? Shall we start with the youngest. Lovely. ",4,female
2906,RITA, This is cosy.,4,female
2907,RITA, You should feel right at home then. Don't mind if I use the quill do you? ,4,female
2908,RITA," So Harry, here you sit, a mere boy of twelve..",4,female
2909,RITA, ...about to compete against three students. Not only vastly more emotionally mature than yourself but have mastered spells that you wouldn't attempt in your dizziest daydreams. Concerned?,4,female
2910,RITA, Course you're not just any ordinary boy of twelve are you...,4,female
2911,RITA, The story's legend. Do you think it was the trauma of your past that made you so keen to enter such a dangerous tournament.,4,female
2912,RITA," Course you didn't. Everyone loves a rebel Harry. (to the quill) Scratch that last. Speaking of your parents, were they alive, how do you think they'd feel? proud? or concerned that your attitude shows at best a pathological need for attention, at worst a psychotic deathwish.",4,female
2913,RITA," (VOICEOVER) Harry Potter aged 12, suspect entrant in the tri-wizard tournament. His eyes swimming with the ghosts of his...",4,female
2914,RITA, Young love! Ohh how.. stirring. If everything goes unfortunately today you might make the front page.,4,female
2915,RITA, No matter. We've got what we wanted. ,4,female
3193,HERMIONE," Harry! Let  him  breathe,  Hermione!",5,female
3194,HERMIONE," Oh,  Harry!  We've  missed  you!  Are you furious with us, I bet you are! HERMIONE! Good to see you, mate.",5,female
3195,HERMIONE," Come on, inside.",5,female
3196,HERMIONE," Sorry  we  haven't  written,  Harry, but Dumbledore made us promise not to. We wanted to, mate, we really did, but he thought they would get intercepted.",5,female
3197,HERMIONE," When you have to go to a disciplinary hearing at the Ministry  of  Magic,  I'll  hug you too. Oh,  sure,  that's  why.",5,female
3198,HERMIONE," Ronald  Weasley,  are  you  jealous? Me?  Jealous?  Of  course  not,  it  just doesn't seem  fair  that  you  hug  one friend  more  than the  other,  is all...",5,female
3199,HERMIONE," Would you like a hug? No,  I'd  hate  to  force  you... Well,  come  on,  Harry.  Time  to  go.",5,female
3200,HERMIONE," Harry,  Ron  and  I,  we've  been  named House Prefects!",5,female
3201,HERMIONE," What  about  you,  Harry? Are you sure? I would have thought you would get one!",5,female
3202,HERMIONE," Well...thanks  Harry. Come on, lets go back downstairs!",5,female
3203,HERMIONE, I hope he's all right... What  if  he  were  still  on  his... ...what if he's still on his mission  from Dumbledore?,5,female
3204,HERMIONE," I wanted to know something about your course aims. Well,  they  should  be  perfectly  self- evident. Well,  I  don't  think  they  are.  They say nothing about actually doing spells.",5,female
3205,HERMIONE, But  surely  the  whole  point  of Defense against the dark arts is practical application?,5,female
3206,HERMIONE," No,  but- Then you have  no  business challenging those who are. We will  be learning about spells in a safe, risk-free  environment- But  we've  got  O.W.L.s  coming  up! You  expect us  to  do  the  spells  with no practice? What  good's  theory  in  the  real world? This is school, not the real world, Mr.  Potter. There  is  nothing  out there  waiting  to  get  you.",5,female
3207,HERMIONE," Good luck, Harry.",5,female
3208,HERMIONE," Hey,  Harry.",5,female
3209,HERMIONE, Have you seen Ron? I can't find him anywhere.,5,female
3210,HERMIONE," He's  been  acting  fishy  all  week. He's  up  to something. huh. That's enough for tonight, Potter. Let's see that hand. Harry! I tried out for Quidditch Keeper at the tryouts! I'm on the team! Harry--bloody hell! He's  got  to  be  taken  to  the hospital wing. No.  Can't  give...Umbridge  the satisfaction... Umbridge  did  this? You said she was making you do lines! She is. But the quill has some sort of spell on it. It uses blood for ink.",5,female
3211,HERMIONE, That old hag! She's sick!,5,female
3212,HERMIONE," Oh,  Harry.  You've  got  to  go  to Dumbledore. You can't keep this up. No,  I'm  telling  anyone.",5,female
3213,HERMIONE," Harry,  I  really  think  you  should tell--",5,female
3214,HERMIONE," I suppose so. He could have her under the Imperious Curse, though it's  unlikely. Dumbledore'd  know. Yeah, but Dumbledore didn't have a choice, did he? She'd been sent here  by  the  Ministry. Anything about Harry?",5,female
3215,HERMIONE," No,  nothing. Wait!  Look  at  this!",5,female
3216,HERMIONE," ""Trespass  at  Ministry.  Sturgis Podmore has appeared before the Wizengamot with charges of trespass and attempted robbery at the Ministry of Magic on the 31st of August.  He  was  arrested when  found trying to break into a top-security door  at  one  in  the  morning.  Podmore was convicted and sentenced to six months  in Azkaban.""",5,female
3217,HERMIONE," Quiet! Do you s'pose it was a frameup? Come  on,  we'll  be  late  for  Charms if  we don't  hurry. Right.",5,female
3218,HERMIONE," What  a  load  of  rubbish! You,  ordering  dungbombs.  I  mean, really. Yeah,  it  doesn't  make  any  sense. Unless whoever tipped Filch off was interested  in reading  your  mail, Harry.  I  mean,  doesn't  it seem  a little too coincidental that Filch was tipped off when you happened to be sending a message to Sirius? Yeah,  that  does  seem  weird.  You figure its Umbridge?",5,female
3219,HERMIONE, I  don't  know.,5,female
3220,HERMIONE," Are you all right, Harry?",5,female
3221,HERMIONE," Keep reading. ""Given your attachment to using me as  a  role model,  I  will  give  you  a bit  of  advice  from one  respecter  of authority to another. It is likely that you have been seeing quite a lot of Harry Potter of  late.  I  must  recommend  you break ties with that boy as soon as possible. He may be Dumbledore's favorite, but Dumbledore may not be in  charge  at  Hogwarts  much  longer. Your loyalties should lie with the Ministry  of Magic,  not  Dumbledore and Potter's personality cult. Please do not fear breaking ties with Potter. If trouble arrises, go to  Dolores  Umbridge,  a truly delightful woman. I hope you will carefully consider my  advice  to you,  Ron.  Don't  let the dangerous errors of Dumbledore, Potter, and unfortunately  our parents lure you into destroying a perfectly good career. Percy."" Well,  if  you  want  to,  ah,  ""break ties""  with  me, I  swear  I  won't  get violent. He  is  the  world's  biggest git! Watch it! Sirius? Right  you  are.  Got  you  letter  and though we should talk in person. What  was  that?",5,female
3222,HERMIONE, Except he did mention that Dumbledore might not be in charge here much longer. It  doesn't  surprise  me.  Fudge  wants Dumbledore out.,5,female
3223,HERMIONE," What? Dumbledore's not worried about him, though. Hagrid's  tough.  He'll  be all right. But  if  he  was  supposed  to  be  back by now... Look, asking questions about  him will only make it more obvious that he's not back. Get  out  of  here!",5,female
3224,HERMIONE," I cannot believe it! ""Ministry Passes Educational Decree Number Twenty-Three: Dolores Umbridge  Appointed Hogwarts  High Inquisitor""? What's  that  mean?",5,female
3225,HERMIONE," It says here that the  High Inquisitor has the power to inspect all of the teachers. You're kidding! That's not all. The High Inquisitor also has power to sack teachers as  well. So,  seen  the  news  have  you?",5,female
3226,HERMIONE," There we are. ""The  Hog's  Head,""  Hermione?",5,female
3227,HERMIONE," Come on, I'll explain in a minute.",5,female
3228,HERMIONE, These are some people I mentioned my  Defense Against  the  Dark  Arts idea with.,5,female
3229,HERMIONE," Hi,  everyone.  I  thought  it  would  be good if we met and talked over how we wanted to teach ourselves Defense  Against  the  Dark  Arts. Because we need to learn it properly, not the rubbish Umbridge is doing. Hear, hear! Obviously,  this  will  help  us  pass our  O.W.L.s, but  more  importantly, it gives us the ability to protect ourselves  from...Lord  Voldemort. That's the first time you've said his  name. How  do  we  know  You-Know-Who's really back?",5,female
3230,HERMIONE," That's  true,  but  I  think  we're drifting from the purpose--",5,female
3231,HERMIONE, Where  are  we  going  to  meet? What  about  an  unused  classroom?,5,female
3232,HERMIONE," Ok,  good. I think we should put our names down, so we know who was here. I  don't  know...if  it  were  found...I mean, Umbridge  wouldn't  like  what we're doing... Honestly,  Ernie,  do  you  think  I'd just leave it lying around? Besides, its enchanted. Also, what should we call ourselves? What  about  the  Anti-Unbridhe League?",5,female
3233,HERMIONE, We need something that doesn't give away  what we're  doing. I think it should be Dumbledore's Army.,5,female
3234,HERMIONE," Dumbledore's Army it is, then. The D.A. for short.",5,female
3235,HERMIONE, We'll  let  you  know  when  we're  going to meet.,5,female
3236,HERMIONE, I  think  that  went  well.,5,female
3237,HERMIONE," And did you see Cho, Harry? about  her?",5,female
3238,HERMIONE," Well,  she  couldn't  keep  her eyes off you, could she?!",5,female
3239,HERMIONE," Harry,  are  you  all  right?",5,female
3240,HERMIONE," I know something that could cheer you up. Hermione,  give  it  up.",5,female
3241,HERMIONE, Hagrid's  back!,5,female
3242,HERMIONE," Can'  answer  tha',  I'm  afraid.  Top secret, that is. Business of the Order. We know you were looking for giants,  Hagrid. Dumbledore  said  so last year. Oh.  Well,  yeah,  I  was,  then.  Went with Madame Maxime. Took us a month to  get  to their  camp. A month? O'  course!  Can'  do  magic,  not  with the Ministry  followin'  us  all  the way. Plus, giants aren't fond o' wizards. Don' trust 'em. So what did you do when you found them? Waited  'till  mornin'  an'  then marched righ' in. We  gave  'em  a  gift,  jus'  like Dumbledore said.  Gave  'em  a  branch o' Gubraithian fire, Everlasting Flame. Giants  love  magic,  see,  jus'  not too fond o' wizards. Nuthin' a giant  loves  better  than magic.",5,female
3243,HERMIONE," Told us what? Neville's  dear  parents  were tortured into insanity by You-Know- Who before he disappeared. Aurors, you  know,  very  well  respected. Another  one,  Alice?  All  right,  come on, Neville.",5,female
3244,HERMIONE," I never knew...Poor Neville. Running away, are we?",5,female
3245,HERMIONE, Yes.,5,female
3246,HERMIONE," Fire away, Rita.",5,female
3247,HERMIONE," Look, Harry! It's your article!",5,female
3248,HERMIONE," Fan  mail,  Harry!  Responses  to  the article.",5,female
3249,HERMIONE, She's done it to herself. Banning the article will only make people want  to  read  it  more!,5,female
3250,HERMIONE," Of  course  we'll  help. Knew yeh'd say yes! Okay, real quiet like from here on. There we are! Hagrid, I thought none of them wanted to come! None o' them did, Hermione! I didn' have  much ruddy  choice  inna  matter! I  couldn'  leave  'im!",5,female
3251,HERMIONE," Oh,  why,  Hagrid?  Why? He's  me  brother! Well,  half-brother  anyway.  Me  mum had  'im afore  she  died. I  though'  I  could  bring  'im  back here  an' train  'im  up  a  bit.  Teach 'im  a  bit  o' manners. Here. I'll introduce yeh to Grawp! Yeh all righ', Grawp? Look  wha'  I  brough'  yeh,  Grawpy! Two new  friends  an'  all.  We  'ave Harry  Potter here,  see?  An'  over here is Hermy.",5,female
3252,HERMIONE, How do you know?,5,female
3253,HERMIONE," How'd  Voldemort  get  into  the Ministry of Magic without being seen?  I  mean,  he  and  Sirius  are the two most wanted wizards in the world... Yeah.  They  can't  just  waltz  into the Ministry  of  Magic!",5,female
3254,HERMIONE," It just seems so unlikely, Harry!",5,female
3255,HERMIONE," Yes,  they  can,  Harry.",5,female
3256,HERMIONE," Before we do anything, we need to establish that Sirius really isn't at  Headquarters.  Which means  we'll need  to  break  into  Umbridge's office. For  that,  we'll  need  a  really  good distraction. Right  you  are,  Hermione.  Think  we can whip something up, George?",5,female
3257,HERMIONE," Mind you, it's got to be really good! Not  to  worry,  Hermione.  We've  got something that will outdue everything else we've done here combined. It's been too quiet around here anyway. Time we did some real damage to this place. We'll  also  need  to  keep  everyone away from  her  office. We  can  do  that!  Me  and  Luna'll guard  the hallway. We'll  probably  only  manage  five minutes or so.",5,female
3258,HERMIONE, Harry!,5,female
3259,HERMIONE," No! Please, stop!",5,female
3260,HERMIONE," We  have  to  tell  her,  Harry...",5,female
3261,HERMIONE, We were trying to find Professor Dumbledore. We had to tell him...,5,female
3262,HERMIONE, That it's ready. The weapon.,5,female
3263,HERMIONE," Oh,  yes.  It's  very  well  hidden. What  are  you  doing  in  our  forest?",5,female
3264,HERMIONE, Don't call them that! You dare to insult us?,5,female
3265,HERMIONE," Grawp,  help  us!",5,female
3266,HERMIONE, I'd  imagine  we  should  fly.,5,female
3267,HERMIONE," There's nothing there, Harry. Yes,  there  is.  They're  Thestrals. You can't see them unless you've seen someone die. I  can  see  them  too.",5,female
3268,HERMIONE," Well,  let's  try  a  few.",5,female
3269,HERMIONE," There's  no  one  here,  Harry.  This isn't  the right  room.",5,female
3270,HERMIONE," Harry,  I  think  we  should  leave. Harry,  we're  here  for  Sirius, remember? Sirius...yeah... Alohomora! Whatever's  in  there,  the  Ministry sure doesn't want anyone getting to it. This is it! Come on! This is it. This is where Sirius is! He's  in  here  somewhere.",5,female
3271,HERMIONE," I  don't  think  Sirius  is  here. Harry,  have  you  seen  this? Er...it's got your name on it.",5,female
3272,HERMIONE," Don't touch it, Harry! Why not? Yeah,  Harry,  don't.",5,female
3273,HERMIONE, Stupify! Stop  them!,5,female
3274,HERMIONE, Colloportus!,5,female
3275,HERMIONE," Harry,  they  went  the  wrong  way! They might have gone on to the hall. Check under the desks.",5,female
3276,HERMIONE, Silenco! Stupify!,5,female
3277,HERMIONE, Harry!,5,female
3278,HERMIONE," How are you doing, Harry? Better. Come on, let's go in to the feast. You  two  go  on.  I  want  to  be  alone for  a while.",5,female
3279,HERMIONE," Take your time, Harry. We'll be here when you are. Hello,  Harry. It's the last night and I need to pack. Then why are you putting up signs? Oh,  people  take  my  things  and  hide them. I  don't  think  they  like  me  much. Some of them call me ""Loony"" Lovegood.",5,female
3280,UMBRIDGE," Hmm, let's see, five points from Gryffindor for coming in late.",5,female
3281,UMBRIDGE," Now,  as  I  was  saying  before  Mr. Potter interrupted  with  his  antics, your Defense Against the Dark Arts education has been rather fragmented and disjointed in your past classes, hasn't it? Know now that this is about to be rectified. I Ministry-prepared, lesson plan.",5,female
3282,UMBRIDGE, Copy  this  down.,5,female
3283,UMBRIDGE, Yes?,5,female
3284,UMBRIDGE," I can imagine no circumstance in my class where you would need to use spells, my dear!",5,female
3285,UMBRIDGE," Miss Granger, this class has been approved by Ministry experts. Are you a Ministry Expert?",5,female
3286,UMBRIDGE," Ten  points  from  Gryffindor,  Mr. Potter. Let me set the record straight. Some of you have been told that a certain dead wizard has returned. This is a lie. Y It-is-NOT-a-LIE! Mr.  Potter,  you  have  just  landed yourself in detention! So,  according  to  you,  Cedric Diggory dropped  dead?  Or  are  you calling  me  a murderer? The boy's death was a tragic accident. It was MURDER! I saw it happen! Mr Potter, you have earned yourself a week's worth of detentions! Yeah, talk to somebody who cares. Voldemort killed  Cedric,  and  you know it. That  goes  to  Professor  McGonogall, dear. Is this true? Did you shout at Professor Umbridge? Yeah.  But  she  called  me  a  liar! My dear boy, do use your common sense! Umbridge is reporting directly  to  Fudge.  She  is here to...interfere...with  Dumbledore. And things could get much worse, trust  me. Use caution, always, Potter. Do not mess  with Dolorus  Umbridge,  she  is dangerous. The Order's hands are tied  at  Hogwarts,  Harry.  If you  get too deep into trouble, we  may  not be able to get you out. Do you understand?",5,female
3287,UMBRIDGE," Ah,  Potter.  Sit  down.",5,female
3288,UMBRIDGE," You're going to be doing lines, tonight,  Mr.  Potter, and  you'll  be using this quill.",5,female
3289,UMBRIDGE," You  will  write ""I will not tell lies"" until I tell you to stop. Understand?",5,female
3290,UMBRIDGE, Oh...you  won't  need  ink.,5,female
3291,UMBRIDGE," Problem, Potter? That's enough for this evening. Same  time, tomorrow,  and  we'll  see if we  can get the message to sink in a bit deeper.",5,female
3292,UMBRIDGE," Of course. Now, if you would kindly make a prediction for me? The Inner Eye does not See upon command! My dear boy, your dream diary, if you please! My dear boy! My poor boy! These dreams are evil portends! ""Dreamt I was at breakfast eating oatmeal""? Yes, yes, oatmeal! Are you telling me you cannot see the signs? The foretelling of suffering and death?",5,female
3293,UMBRIDGE," Educational  Decree  Twenty-Five.  It gives  me, as  High  Inquisitor,  the power to give punishments and privileges, and to alter  those given out to students by other members of the staff.",5,female
3294,UMBRIDGE," So,  I  think  a  life-long  ban  from playing quidditch should do the trick for both of these. Oh, and this  one's  twin  as  well.  He  was going to  attack  Malfoy  as  well.",5,female
3295,UMBRIDGE," Yes,  indeed,  Mr.  Potter.",5,female
3296,UMBRIDGE," Ah,  I'll  take  your  brooms  as  well.",5,female
3297,UMBRIDGE," Well,  have  a  wonderful  day.",5,female
3298,UMBRIDGE, I can do whatever I wish! This is my home!,5,female
3299,UMBRIDGE," Not  anymore. Now  remove  yourself  from  this castle! She  will  not  be  leaving. I  have  the  authority,  Headmaster! Oh,  I  agree  with  you,  Professor Umbridge. You  do  have  the  power  to dismiss  my teachers.  However... ...You  cannot  send  them  from  this castle. That is still my decision. Professor Trelawney will remain here. And what of her quarters when I appoint a new teacher. Happily, that  will  not  be necessary. I have found a successor for good Professor Trelawney already.  As  you  know... ...the  Ministry  can  only  appoint new teachers if I cannot find one. I think you will find him suitable enough. This is Firenze. So you're saying this weapon You- Know-Who's  after  is  in  the Department of Mysteries? It's got  to be. That's got to be what Surgis Podmore  was doing  in  the  Ministry when he was arrested. Probably.  Mr.  Weasley  was  probably there when he was attacked, too. That  must  be  what  the  Order's guarding! But  why  the  Department  of Mysteries? It makes perfect sense, Ron. It's got  to  be something  the  Ministry's been developing. Something top secret. Look at this. There's been a mass escape from Azkaban. Bloody hell!",5,female
3300,UMBRIDGE, I have just published an article telling the real story about what happened last June.,5,female
3301,UMBRIDGE, Where is this article?,5,female
3302,UMBRIDGE," Right, I will confiscate this. Anyone found in possession of this magazine will be expelled.",5,female
3303,UMBRIDGE," I have a witness right here! Correct again. I must confess that I  was, however,  under  the impression that this young girl only  told  you  a  meeting  was  going on tonight.",5,female
3304,UMBRIDGE," Let's ask her, shall we?",5,female
3305,UMBRIDGE," You can shake your head for an answer,  dear. Now,  have  there  been more meetings?",5,female
3306,UMBRIDGE," What  do  you  mean  by  shaking  your head, girl? I would think that she was saying there  have been  no  other  meetings. Would that be correct? Why are you shaking your head, girl? It  usually  means  'no,'  Dolores. Again,  I  cannot  have  you manhandling my students, Professor Umbridge. My apologies, Headmaster. I forgot myself. Well,  what  about  the  meeting tonight? Right.  Of  course.  Well,  we proceeded down to the Room and entered. We caught Potter just outside. But it  doesn't matter.  We've  found  all of  their  names. So,  Dumbledore,  you've  been  behind this whole thing. Dumbledore's  Army. Well,  Minister.  You've  caught  me. This has all been your doing! You've been recruiting students for your army! Quite correct, Cornelius. I knew it! I KNEW it! You've been plotting against me all this time! right. This is too good to be true!",5,female
3307,UMBRIDGE," ""By  Order  of  the  Ministry  of  Magic: Dolores Jane  Umbridge  will  replace Albus  Dumbledore as  Head  of Hogwarts  School  of  Witchcraft  and Wizardry."" My first act as your new Headmistress is to form an Inquisitional Squad, lead by Draco Malfoy. They  will  report  directly to me about the goings on in the halls of this school. Furthermore,  our  good  caretaker, Mr.  Filch has  requested  we reinstate  the  'old punishments.'  I have decided that there is no reason  we  shouldn't. Are you sure you can't? Hagrid said it  was important. No way. Quidditch practice. If I don't  show  up, Angelina'll  go  mad. Hagrid...we've been walking for a good hour. Its jus' up ahead, here. Could you tell us what it is, Hagrid, please? All  righ'.  Well,  I'm  showin'  yeh this,  because tha'  Umbridge  woman put  me  on  probation.  I can'  last much longer afore I get sacked like Trelawney. We won't let her! Bah.  S'not  the  end  o'  the  world.  If I  do,  I'll go  help  Dumbledore. Grea'  man... Anyway,  I  woudn'  tell  yeh  'cept  for tha'.  I  can' leave  withou'  makin' arraingmen's, see? I'll need all o' yer help.",5,female
3308,UMBRIDGE," Hem hem. Now then, Potter, you'll need to concentrate on Defense Against the Dark Arts, Potions, Transfiguration, and Charms to adequately prepare yourself for the general  Auror requirements.",5,female
3309,UMBRIDGE," Hem hem. May I offer you a cough drop, Professor Umbridge? Oh,  no  thank  you,  Minerva. Actually,  I  was just  wondering  if Potter  has  the  proper temperament to  be  an  Auror. Were you indeed. If  you're  serious  in  this  ambition, Potter,  I would  recommend concentrating on bringing your Potions and Charms grades up before your O.W.L.s. I daresay you've got enough time if you apply yourself. Lord knows you've consistently done well  in  Defense  Against  the  Dark Arts. Professor Lupin-- Excuse  me,  Minerva,  but  have  you seen my  note  on  Potter's  current  grades in my class? Yes, indeed I have. Then I think you will find that Potter's grades have been consistently poor this year. You apparently misunderstand me. I meant  that Potter  has  done  well  in every  Defense  Against the  Dark  Arts class  taught  by  a  competent teacher. Now, assuming you've passed all of your necessary classes, the Ministry will put you through a number of character and aptitude tests. What's  involved  in  them? How you stand up under pressure, your perseverance, and dedication, things of this nature. Harry Potter has no chance of ever becoming an Auror! I will assist you in becoming an Auror if it the very last thing I do,  Potter!  I  will  coach you nightly in order to get the necessary grades! This  concludes  our  meeting,  Potter.",5,female
3310,UMBRIDGE, You think you could simply walk into my office without me knowing about it? Foolish boy!,5,female
3311,UMBRIDGE, Accio wand!,5,female
3312,UMBRIDGE, Who were you trying to contact?,5,female
3313,UMBRIDGE," Draco,  would  you  fetch  Professor Snape, please? Very well, Potter. I have been patient enough with you. You wished to see me?",5,female
3314,UMBRIDGE," I have just caught Potter trying to communicate with someone in my fire.  I  need  some Veritaserum. Truth  syrum. Well,  it  appears  that  I  cannot  help you. I have none. He's  got  Padfoot  at  the  place  it's hidden! What?  What  does  that  mean? Potter, if I want nonsense shouted at  me,  I  shall inform  you. We've played nicely, Potter. You leave me no choice! You could have saved me a lot of trouble if those Dementors I  sent to your house had finished you off! You sent the Dementors? Of course I did! Someone had to act!",5,female
3315,UMBRIDGE, CRUCIO!,5,female
3316,UMBRIDGE," Well,  well.",5,female
3317,UMBRIDGE," Shut up, Potter! Now talk, you silly girl! Who were you talking to?",5,female
3318,UMBRIDGE, Tell him?,5,female
3319,UMBRIDGE, You  and  Mr.  Potter  will  take  me  to it.,5,female
3320,UMBRIDGE," Much further, is it?",5,female
3321,UMBRIDGE, Your forest? This forest belongs to the  Ministry  of Magic!,5,female
3322,UMBRIDGE," Stay back, you beasts!",5,female
3323,UMBRIDGE, You cannot attack me! Any attack on a wizard by a half-breed--,5,female
3324,UMBRIDGE, Come no closer!,5,female
3325,UMBRIDGE, Incarcerus!,5,female
3326,UMBRIDGE, Ingrates!  Animals!  Filthy  half- bloods!,5,female
3339,BELLATRIX, Narcissa!,6,female
3340,BELLATRIX, Cissy!  You mustn’t do this.  He can’t be trusted.,6,female
3341,BELLATRIX, The Dark Lord is mistaken.,6,female
3342,BELLATRIX, Or so I believe.,6,female
3343,BELLATRIX, He lives in this Muggle dunghill?,6,female
3344,BELLATRIX, You must be joking.,6,female
3345,BELLATRIX, You?  The Dark Lord told you?,6,female
3346,BELLATRIX," You should feel honored, Cissy. As should Draco --",6,female
3347,BELLATRIX, Swear to it.,6,female
3348,BELLATRIX, Make the Unbreakable Vow. You see.  It’s just empty words. Oh he’ll try.  He’ll give it his best effort.  But when it matters most he’ll slither back into his hole.  Bloody coward...,6,female
3349,BELLATRIX," Will you, Severus Snape, watch over Draco Malfoy as he attempts to fulfill the Dark Lord’s wishes.",6,female
3350,BELLATRIX," And will you, to the best of your ability, protect him from harm?",6,female
3351,BELLATRIX," And should it prove necessary, if it seems Draco will fail... will you yourself carry out the deed that the Dark Lord has ordered Draco to perform?",6,female
3352,BELLATRIX," Well now, look what we have here. Dumbledore.  Wandless and alone.",6,female
3353,BELLATRIX," Love to, Albus.  But I’m afraid we’re on a bit of a tight schedule. Do it.",6,female
3354,BELLATRIX," No!  The Dark Lord was clear.  The boy’s to do it.  Go on, Draco. Now!",6,female
3355,BELLATRIX," Well, look who’s here.  Hogwarts own Defense Against the Dark Arts teacher.  Come to see the slaughter?",6,female
3356,BELLATRIX, Boo.,6,female
3357,BELLATRIX, Draco!  Draco! They’ll kill you if you stay.,6,female
3919,GINNY, Hedwig...?  Mum!,6,female
3920,GINNY, Exactly.  How’d you guess?,6,female
3921,GINNY," I’m joking, Mum.",6,female
3922,GINNY, Now you’re joking.  I was only wondering when Harry got here.,6,female
3923,GINNY," Harry Dimpleton.  Harry Potter, of course.",6,female
3924,GINNY, Well his trunk’s in the kitchen. And his owl.,6,female
3925,GINNY," Me, nosy.  Is he up there with you?",6,female
3926,GINNY," Harry’s.  Haven’t seen him, have you?  Apparently, he’s wandering about the house.",6,female
3927,GINNY, Meaning?,6,female
3928,GINNY, None of your business.,6,female
3929,GINNY, Please.  What’s a Wrackspurt?,6,female
3930,GINNY, He’s covered in blood again.  Why is it he’s always covered in blood?,6,female
3931,GINNY, SHUT IT!,6,female
3932,GINNY," Piss off, Cormac.  How ‘bout I toss you a floater?",6,female
3933,GINNY, Who’s the Half-Blood Prince?,6,female
3934,GINNY, That’s what it says.  Right here. ‘This Book is the Property of the Half-Blood Prince.’,6,female
3935,GINNY," Sorry, I’m not ordinarily late --",6,female
3936,GINNY, What’s gotten into him?,6,female
3937,GINNY," Open up, you.",6,female
3938,GINNY, Don’t trust me?,6,female
3939,GINNY, ‘Course ‘tis.  Made them myself.,6,female
3940,GINNY, Everyone gone to bed?,6,female
3941,GINNY," I don’t sleep these days.  So I wash my hair.  Silly, right?",6,female
3942,GINNY," Happy Christmas, Harry.",6,female
3943,GINNY, Oh my god...,6,female
3944,GINNY," No, Harry!  It’s a trap!",6,female
3945,GINNY," ‘Bout time, don’t you think?",6,female
3946,GINNY, You have to get rid of it.  Today.,6,female
3947,GINNY, Take my hand.,6,female
3948,GINNY," Over the years, if someone had a secret, if they wanted to conceal something, this is where they came.  Some of these things are almost as old as the castle itself.",6,female
3949,GINNY, Fred and George.  First year.  I hid Tom Riddle’s diary here for a time.  Wish I’d left it...,6,female
3950,GINNY," See, you never know what you’ll find up here.",6,female
3951,GINNY, All right.  Close your eyes.  That way you can’t be tempted.,6,female
3952,GINNY, There’s something else.  Another secret of sorts.  One of mine...,6,female
3953,GINNY," That can stay hidden up here too, if you like.",6,female
3954,MRS. WEASLEY," What is it, Ginny?  Is it your father?  Has something happened at the Ministry?  Has he been kidnapped?  Is it the Death Eaters?",6,female
3955,MRS. WEASLEY, You’re worse than Fred and George.,6,female
3956,MRS. WEASLEY, Harry who?,6,female
3957,MRS. WEASLEY," I think I’d know if Harry Potter was in my house, wouldn’t I?",6,female
3958,MRS. WEASLEY, I seriously doubt that.,6,female
3959,MRS. WEASLEY, But why didn’t you tell us you were coming?,6,female
