,character,text,number,types,is_character
257,JAKE," I See you, Tsu’tey te Rongloa Ateyitan.",1,male,True
258,JAKE, They’re safe.,1,male,True
259,JAKE, No. I’m not officer material.,1,male,True
260,JAKE, I’m not killing you.,1,male,True
261,JAKE, No.,1,male,True
262,JAKE," Forgive me, my Brother. Go now to the Mother Spirit.",1,male,True
263,JAKE," The science guys will keep the lights on, here. But I won’t miss this place.",1,male,True
754,JAKE, They’re not going to give up their home -- they’re not gonna make a deal.  For what? Lite beer and shopping channel? There’s nothing we have that they want. We’re a horror to them. We’re the monsters from space.,1,male,True
755,JAKE, They’re never going to leave Hometree.,1,male,True
386,MAX, Me and Norm were out here to drive these remotely controlled bodies called avatars.  They’re grown from human DNA mixed with DNA from the natives here.,1,male,True
387,MAX," Yeah, they’ve got great muscle tone. Give us a few hours, you guys can take them for a spin.",1,male,True
388,MAX, Log off.  It’s time to meet your boss for the next five years.,1,male,True
389,MAX, That's because she likes plants better than people.,1,male,True
390,MAX," And here she is, Cinderella back from the ball.  Grace, I’d like you to meet Norm Spellman and Ja --",1,male,True
391,MAX," Uh, Grace, this is Jake S----",1,male,True
392,MAX," Grace, that’s not a good idea.",1,male,True
393,MAX," Here, tomorrow, oh eight hundred.  Try to use big words.",1,male,True
394,MAX, Initiate link.,1,male,True
395,MAX, That’s a gorgeous brain.  Nice activity.,1,male,True
396,MAX, That’s it.  Find your way home.,1,male,True
397,MAX, He’s in.,1,male,True
398,MAX," Take it slow, Jake.  We need to check your motor control.  Try touching your fingertips together --",1,male,True
399,MAX," Jake! Wait, we have to run some tests --",1,male,True
400,MAX," That’s awesome, Jake.",1,male,True
401,MAX, Link is ready.,1,male,True
402,MAX, That was unexpectedly satisfying.,1,male,True
403,MAX, I don’t know how secure this channel is.,1,male,True
404,MAX," It’s crazy here, Jake. It’s full mobilization. They’re rigging the shuttles as bombers. They’ve made up these big pallets of mine explosives. It’s for some kind of shock and awe campaign.",1,male,True
405,MAX," No, Quaritch has taken over.  He’s rolling and there’s no stopping him.",1,male,True
406,MAX, Oh six hundred tomorrow.,1,male,True
407,MAX," Rogue One, Rogue One, this is Max.  Tell Jake we are in motion. Get in there.  Barricade the door!",1,male,True
266,MED TECH," We’re there, Sunshine.",1,male,True
267,MED TECH," People, you have been in cryo for five years, nine months and twenty two days. You will be hungry, you will be weak. If you feel nausea, please use the sacks provided for your convenience.  The staff thanks you in advance.",1,male,True
268,MED TECH," Easy, Jake, I need you to sit down --",1,male,True
719,MOAT, Step back!,1,female,True
720,MOAT, I will look at this alien.,1,female,True
721,MOAT, What are you called?,1,female,True
722,MOAT," Daughter. You will teach him our way, to speak and walk as we do.",1,female,True
723,MOAT, It is decided!,1,female,True
724,MOAT, We cannot let this seed grow. Her path is with Tsu’tey.,1,female,True
725,MOAT, You are one of us.  Help us!,1,female,True
726,MOAT, Bring her.,1,female,True
727,MOAT," Wise ancestors who live within Eywa, guide us.  Give us a sign.",1,female,True
728,MOAT, The Great Mother may choose to save all that she is --,1,female,True
729,MOAT, -- in this body.,1,female,True
730,MOAT," Possible, yes.  She must pass through the Eye of Eywa -- and return. But Jakesully-- she is very weak.",1,female,True
731,MOAT," Her wounds were too great, there was not enough time.  She is with Eywa now.",1,female,True
732,MOAT, Why did you come to us?,1,female,True
733,MOAT, We have tried to teach other Sky People. It is hard to fill a cup which is already full.,1,female,True
734,MOAT, What are you?,1,female,True
735,MOAT," My daughter will teach you our ways. Learn well, Jakesully.  We will see if your insanity can be cured.",1,female,True
736,MOAT, He is your responsibility.,1,female,True
737,MOAT, He seems dim to me.  And his eyes are too small.,1,female,True
738,MOAT, Neytiri will test this “warrior.” Hey may learn nothing -- but we will learn much.,1,female,True
739,MOAT," Oh wise worm, eater of the Sacred Tree -- bless this worthy Hunter with a true vision.",1,female,True
740,MOAT, It is finished.,1,female,True
741,MOAT, Something has come. It will take time for the meaning to be clear.,1,female,True
742,MOAT, Is this true?,1,female,True
743,MOAT," Neytiri! If you choose this path, you can never be Tsahik. Your life will be wasted.",1,female,True
744,MOAT, Are you certain of this?,1,female,True
745,MOAT," Bring her, Jakesully.",1,female,True
611,NEYTIRI, Rrreeyaaah!  Hyaaaah!!,1,female,True
612,NEYTIRI, Raaaarrrr!,1,female,True
613,NEYTIRI," Forgive me, my brother.",1,female,True
614,NEYTIRI, Forgive me. May your spirit run with the Great Mother.,1,female,True
615,NEYTIRI," Don’t thank!  You don’t thank for this! This is sad. Very sad, only.",1,female,True
616,NEYTIRI, All this is your fault! They did not need to die.,1,female,True
617,NEYTIRI," Your fault! You are like a baby, making noise, don’t know what to do. You should not come here, all of you! You only come and make problems.  Only.",1,female,True
618,NEYTIRI, Why save you?,1,female,True
619,NEYTIRI, You have a strong heart.  No fear.,1,female,True
620,NEYTIRI, But stupid! Ignorant like a child!,1,female,True
621,NEYTIRI, Sky people can not learn.  You do not See.,1,female,True
622,NEYTIRI, No one can teach you to See.,1,female,True
623,NEYTIRI, You should not be here.,1,female,True
624,NEYTIRI, No. You go back.,1,female,True
625,NEYTIRI, Atokirina’.  Seeds of the Great Tree -- very pure spirits.,1,female,True
626,NEYTIRI, Come!,1,female,True
627,NEYTIRI," Tsu’tey, what are you doing?! He is my captive!",1,female,True
628,NEYTIRI, Stop!  There has been a sign. This is a matter for the Tsahik.,1,female,True
629,NEYTIRI," I was going to kill him, but there was a sign from Eywa.",1,female,True
630,NEYTIRI," Father, many atokirina came to this alien.",1,female,True
631,NEYTIRI, My father is deciding whether to kill you.,1,female,True
632,NEYTIRI, That is Mother. She is Tsahik -- the one who interprets the will of Eywa.,1,female,True
633,NEYTIRI, Why me?  That's not fair!  I only--,1,female,True
634,NEYTIRI, Do not speak.,1,female,True
635,NEYTIRI, Neytiri te Ckaha Mo'at’ite.,1,female,True
636,NEYTIRI, Neytiri. Nay-TEE-ree.,1,female,True
637,NEYTIRI, Teylu. You call beetle larvae.,1,female,True
638,NEYTIRI," This is shahaylu -- the bond. Feel her heartbeat, her breath. Feel her strong legs.",1,female,True
639,NEYTIRI," You may tell her what to do -- -- inside.  For now, say where to go.",1,female,True
640,NEYTIRI, Again.,1,female,True
641,NEYTIRI, Again.,1,female,True
642,NEYTIRI, Do not look in her eye.,1,female,True
643,NEYTIRI," Ikran is not horse. Once shahaylu is made, ikran will fly with only one Hunter in the whole life.",1,female,True
644,NEYTIRI, To become taronyu -- Hunter -- you must choose your own ikran. And he must choose you.,1,female,True
645,NEYTIRI, When you are ready.,1,female,True
646,NEYTIRI, Heeyaaahh!,1,female,True
647,NEYTIRI," I See you, Doctor Grace Augustine.",1,female,True
648,NEYTIRI," When you hear nothing, you will hear everything.  When you see nothing, you will See everything.",1,female,True
649,NEYTIRI, A clean kill.  You are ready.,1,female,True
650,NEYTIRI," Now you choose your ikran.  This you must feel -- inside. If he also chooses you, move quick, like I showed. You will have one chance.",1,female,True
651,NEYTIRI, He will try to kill you.,1,female,True
652,NEYTIRI, First flight seals the bond. You cannot wait.,1,female,True
653,NEYTIRI, My grandfather’s grandfather was Toruk Macto -- Rider of Last Shadow.  Toruk chose him. It has only happened five times since the time of the First Songs.,1,female,True
654,NEYTIRI, Toruk Macto was mighty -- he brought the clans together in a time of great sorrow. All Na’vi people know this story.,1,female,True
655,NEYTIRI, You must dance!  It is the way.,1,female,True
656,NEYTIRI," When your Spirit Animal comes, you will know.",1,female,True
657,NEYTIRI, This is a place for prayers to be heard. And sometimes answered.,1,female,True
658,NEYTIRI," We call this utraya mokri -- the Tree of Voices. The voices of our ancestors, who live within Eywa.",1,female,True
659,NEYTIRI, You are Omaticaya now.  You may make your own bow from the wood of Hometree. And you may choose a woman.,1,female,True
660,NEYTIRI, We have many fine women. Ninat is the best singer --,1,female,True
661,NEYTIRI, There is Beyral -- she is a good hunter --,1,female,True
662,NEYTIRI, She already has.,1,female,True
663,NEYTIRI, Kissing is very good. But we have something better.,1,female,True
664,NEYTIRI, This body is real. This spirit is real.,1,female,True
665,NEYTIRI," When I was first your teacher, I hated all Sky People.  But you have also taught me. Spirit is all that matters.",1,female,True
666,NEYTIRI," I am with you now, Jake. We are mated for life.",1,female,True
667,NEYTIRI, Yes. It is our way. Oh. I forgot to tell?,1,female,True
668,NEYTIRI, We are.,1,female,True
669,NEYTIRI," Jake!  Wake up!  Where ever you are, come back to me now.  Jake!",1,female,True
670,NEYTIRI, We are mated before Eywa. It is done.,1,female,True
671,NEYTIRI, I have chosen.,1,female,True
672,NEYTIRI," What are you saying, Jake? You knew this would happen?",1,female,True
673,NEYTIRI," I trusted you, Jake!",1,female,True
674,NEYTIRI, You will never be one of the People! NEVER!,1,female,True
675,NEYTIRI," Get away from me, Jake. Go away! Never come back!",1,female,True
676,NEYTIRI, Toruk Macto.,1,female,True
677,NEYTIRI, Toruk Macto!,1,female,True
678,NEYTIRI, I See you.,1,female,True
679,NEYTIRI, I was afraid Jake -- for my people. I’m not any more.,1,female,True
680,NEYTIRI, Our Great Mother does not take sides. She protects only the balance of life.,1,female,True
347,NORM," Hey, you’re Jake right?  Tom’s brother? You look just like him. Sorry, I’m Norm Spellman, I went through avatar training with him.",1,male,True
348,NORM, He was a great guy -- funny.  It was a big shock to all of us.,1,male,True
349,NORM," And duh! -- obviously you look like him. I mean, if you weren’t genetically identical, you wouldn’t be taking over his avatar.",1,male,True
350,NORM, So -- you want to go check it out?,1,male,True
351,NORM," Yeah, they mature on the trip out. So the proprioceptive sims worked pretty well.",1,male,True
352,NORM," No, it looks like you.  This is your avatar now, Jake.",1,male,True
353,NORM," Yeah. You just need to get in the habit of documenting everything -- what you see, what you feel -- it’s all part of the science.  Good science starts with good observation.",1,male,True
354,NORM," Grace Augustine is a legend.  She's the head of the Avatar Program, and she wrote the book -- I mean literally wrote the book -- on Pandoran botany.",1,male,True
355,NORM, May the All Mother smile upon our first meeting.,1,male,True
356,NORM, There is still much to learn.,1,male,True
357,NORM, Five hundred and twenty hours.,1,male,True
358,NORM, I am a living god.,1,male,True
359,NORM, This is failing as a pep talk.,1,male,True
360,NORM, The bull has the red on the dorsal armor?,1,male,True
361,NORM, How will they know we’re here?,1,male,True
362,NORM, Why don’t they come back?,1,male,True
363,NORM," Who’s Eywa? Oh, only their deity. The Great Mother.  The goddess made up of all living things.  You’d know that if you had any training whatsoever.",1,male,True
364,NORM, The Hallelujah Mountains?,1,male,True
365,NORM, Yesssss! The legendary Floating Mountains of Pandora?  Heard of them?,1,male,True
366,NORM, Oh. My. God.,1,male,True
367,NORM, I trained three years for this mission. I speak the language fluently. He falls off the frickin’ turnip truck and all of a sudden he’s cultural ambassador!?,1,male,True
368,NORM," Yeah, well I didn’t come out here to wash the dishes while you’re on some interspecies booty call.",1,male,True
369,NORM, Thank you?,1,male,True
370,NORM," Irrrreiyo.  Irrrreiyo.  You’ve gotta roll the R, r-r-r-oll it.",1,male,True
371,NORM, Last Shadow.,1,male,True
372,NORM, Calibrating.  Thirty seconds.,1,male,True
373,NORM, What?,1,male,True
374,NORM, They won’t understand what you’ve done.,1,male,True
375,NORM, Link is ready.,1,male,True
376,NORM, Samson One Six?  Trudy? Crap.,1,male,True
377,NORM," Hey, hang on, you can’t interrupt a link in progress, it’s dangerous -- wait!",1,male,True
378,NORM, I can’t believe that.,1,male,True
379,NORM," Baby, you rock.",1,male,True
380,NORM, Tsu’tey is Olo’eyctan now.  He’s not going to let you get near that place.,1,male,True
381,NORM, Holy shit.,1,male,True
382,NORM, We’re screwed.,1,male,True
383,NORM," If he takes out the Well of Souls -- it’s over. It’s their main line to Eywa, to their ancestors -- it’ll destroy them.",1,male,True
384,NORM, Jake!  Jake! We’re falling back!,1,male,True
385,NORM, No!,1,male,True
752,OPERATOR," Hey, I got one of the natives blockin’ my blade here.",1,male,True
753,OPERATOR, I’m blind.,1,male,True
760,PILOT, Mains to a hundred percent!  Get me airspeed!,1,male,True
761,PILOT, We’re good!,1,male,True
762,PILOT," Valkyrie Two is breaking off. And if any of ya’ll want to get off this piece of shit planet, you better cover our ass, ‘cause we’re the only way back to orbit.",1,male,True
763,PILOT, Are we breaking off?,1,male,True
764,PILOT," Sir, all ground units are falling back to the LZ.",1,male,True
765,PILOT, Arming.,1,male,True
285,QUARITCH," ... You are on Pandora, ladies and gentlemen. Respect that fact every second of every day.",1,male,True
286,QUARITCH," Out beyond that fence every living thing that crawls, flies or squats in the mud wants to kill you and eat your eyes for jujubees.",1,male,True
287,QUARITCH, We have an indigenous population of humanoids here called the Na’vi.  They’re fond of arrows dipped in a neurotoxin which can stop your heart in one minute. We operate -- we live -- at a constant threat condition yellow.,1,male,True
288,QUARITCH," As head of security, it’s my job to keep you alive. -- not with all of you. If you wish to survive, you need a strong mental attitude, you need to follow procedure...",1,male,True
289,QUARITCH," For you pogues, this is a banshee.  A small one.  See, they like it when I bring fresh meat out here.  And this clearcutting really stirs up the hornet’s nest. So keep your head on a swivel. If it moves, shoot it.  If you’re not sure it’s moving -- shoot it! If it looks like a bunch of flowers you want to take home to Sally Rottencrotch -- SHOOT IT! What’re you gonna do?",1,male,True
290,QUARITCH, Outstanding. Let’s roll.,1,male,True
291,QUARITCH," This low gravity makes you soft. You get soft, Pandora will shit you out dead with zero warning.",1,male,True
292,QUARITCH," I pulled your record, Corporal. Venezuela -- that was some mean bush.  Nothing like this here, though.  You got heart kid, coming out here.",1,male,True
293,QUARITCH," I was in First Recon a few years ahead of you.  More than a few.  Two tours in Nigeria, not a scratch.  I come out here and --",1,male,True
294,QUARITCH," They could fix this if I rotated back. But you know what?  I kinda like it. Reminds me every day what’s out there. Besides, I can’t leave --",1,male,True
295,QUARITCH," This is my war, here.",1,male,True
296,QUARITCH," The avatar program is a joke -- buncha limpdick scientists.  But we have a unique opportunity here, you and I.  A recon Marine in an avatar body could get me the intel I need, on the ground, right in the hostiles’ camp.",1,male,True
297,QUARITCH," Looks good. I need you to learn about these savages, gain their trust.  Find out how I can force their cooperation, or hit ‘em hard if they don’t.  Maybe you can keep some of my boys from going home like you. Or bagged-and-tagged.",1,male,True
298,QUARITCH," On paper.  You walk like one of her science pukes, you quack like one, but you report to me.  Can you do that for me?",1,male,True
299,QUARITCH," Look, son -- I take care of my own.  Get me what I need, I’ll see you get your legs back when you rotate home. Your real legs.",1,male,True
300,QUARITCH, Jarhead clan? And that worked?,1,male,True
301,QUARITCH, That’s how you seize the initiative. I wish I had ten more like you.,1,male,True
302,QUARITCH, Guess.,1,male,True
303,QUARITCH, I’m betting they will.,1,male,True
304,QUARITCH, You got three months.  That’s when the dozers get there.,1,male,True
305,QUARITCH, I’m going to need accurate scans of all these columns.,1,male,True
306,QUARITCH," You’re not gettin’ lost in the woods, are you son?",1,male,True
307,QUARITCH," Your last report was two weeks ago. I’m starting to doubt your resolve. From what I see, it’s time to terminate this mission.",1,male,True
308,QUARITCH," Look, you’ve given me plenty of usable intel. Like this “Well of Souls” place -- I’ve got them by the balls with that, when it turns into a shit-fight. Which it will.",1,male,True
309,QUARITCH," So you’ll get your legs back, like I promised. It’s time to come in.",1,male,True
310,QUARITCH," Then you need to get it done, Corporal.",1,male,True
311,QUARITCH," Freeze it, right -- there.",1,male,True
312,QUARITCH, Get me a pilot!,1,male,True
313,QUARITCH, Did I tell you to announce us?,1,male,True
314,QUARITCH, You crossed a line.,1,male,True
315,QUARITCH," You let me down, son.  You got a little local pussy and completely forgot what team you play for.",1,male,True
316,QUARITCH, Shut your fucking hole!,1,male,True
317,QUARITCH, We understand them just fine.  Thanks to Jake here.,1,male,True
318,QUARITCH, Since a deal can’t be made -- it gets real simple. So thanks. I’m getting all emotional.  I might just give you a big wet kiss.,1,male,True
319,QUARITCH, The rest of the squad?,1,male,True
320,QUARITCH, I can do it with minimal casualties to the indigenous.  We’ll clear them out with gas first. It’ll be humane. More or less.,1,male,True
321,QUARITCH," Hey, don’t go limp on me now. This is exactly the incident we needed.",1,male,True
322,QUARITCH," Well, I’d say diplomacy has failed.",1,male,True
323,QUARITCH, I think they mean to cut their throats if we don’t back off.  Make sure you get a nice close-up of that. I can tack it onto the after-action report.,1,male,True
324,QUARITCH," Alright, let’s get this done. Give me forty millimeter gas rounds, right in the front door.",1,male,True
325,QUARITCH, Fire.,1,male,True
326,QUARITCH," That’s how you scatter the roaches. Okay, switch missiles. Give me H-E’s at the base of the west columns.",1,male,True
327,QUARITCH, Bring it down.,1,male,True
328,QUARITCH," Nice work people.  Alright, let’s light it up.",1,male,True
329,QUARITCH," People, you are fighting for survival. There’s an aboriginal horde out there massing for an attack. First slide.",1,male,True
330,QUARITCH," These orbital images show the hostiles’ numbers have gone from a couple of hundred to over two thousand in one day, and more are pouring in.  By next week it could be twenty thousand. Then they’ll be overrunning our perimeter here.  We can’t wait. Our only security lies in pre- emptive attack.  We will fight terror with terror.",1,male,True
331,QUARITCH," Next slide. This mountain stronghold is supposedly protected by their deity. When we destroy it, we will blast a crater in their racial memory so deep they won’t come within a thousand klicks of this place.",1,male,True
332,QUARITCH, I declared threat condition red.  That puts all on-world assets under my command.,1,male,True
333,QUARITCH, You’re a long way from Earth.,1,male,True
334,QUARITCH, Get him out of here.,1,male,True
335,QUARITCH, Fire for effect.,1,male,True
336,QUARITCH," Blue team, switch forties.  Fire at will.",1,male,True
337,QUARITCH," Blue team, stay with the ground units. Red team, with me.  We’re punching for the main target.",1,male,True
338,QUARITCH," There it is. Valkyrie One, this is Dragon. Target is in sight.",1,male,True
339,QUARITCH, Get back here you worthless pukes!,1,male,True
340,QUARITCH, What do you think?,1,male,True
341,QUARITCH, Stay on target.,1,male,True
342,QUARITCH, Switch missiles.  Arm all pods.,1,male,True
343,QUARITCH, Let’s see what these blue bastards do when I bitch-slap their goddess.,1,male,True
344,QUARITCH, Put your mask on.,1,male,True
345,QUARITCH, Nothing’s over while I’m breathing.,1,male,True
346,QUARITCH, How does it feel to betray your own race?,1,male,True
534,SELFRIDGE, Grace.  You know I enjoy our little talks.,1,male,True
535,SELFRIDGE," Actually, we got lucky with him.",1,male,True
536,SELFRIDGE," Well -- lucky your guy had a twin brother, and lucky the brother wasn’t an oral hygienist or something.  A Marine we can use. I’m assigning him to your team as security escort.",1,male,True
537,SELFRIDGE," Look, you’re supposed to be winning the hearts and minds of the natives.  Isn’t that the whole point of your little puppet show?  If you look like them, if you talk like them, they’ll trust you?",1,male,True
538,SELFRIDGE, But after -- how many years? -- relations with the indigenous are only getting worse.,1,male,True
539,SELFRIDGE, This is why we’re here. Unobtanium. Because this little gray rock sells for twenty million a kilo.  No other reason. This is what pays for the party.  And it’s what pays for your science. Comprendo?,1,male,True
540,SELFRIDGE, Those savages are threatening our whole operation.  We’re on the brink of war and you’re supposed to be finding a diplomatic solution.  So use what you’ve got and get me some results.,1,male,True
541,SELFRIDGE," Look, Sully -- find out what these blue monkeys want.",1,male,True
542,SELFRIDGE, Their damn village is sitting right over the richest unobtanium deposit for a hundred klicks in any direction.  Which sucks -- for them -- because they need to relocate.,1,male,True
543,SELFRIDGE," Yeah, she does, and she’s on the next ship back if she tries to cock-block me on it.",1,male,True
544,SELFRIDGE," Killing the indigenous looks bad, but there’s one thing shareholders hate more than bad press -- and that’s a bad quarterly statement. Find me a carrot to get them to move, or it’s going to have to be all stick.",1,male,True
545,SELFRIDGE, Good of you to stop by.  How’s it going out there?  Our blue friends all packed up yet?,1,male,True
546,SELFRIDGE," See, I keep hooking it.  It’s the damn pack.",1,male,True
547,SELFRIDGE, The low gravity and the high air density cancel out so --,1,male,True
548,SELFRIDGE, Go ahead.,1,male,True
549,SELFRIDGE, Not what I was hoping to hear.,1,male,True
550,SELFRIDGE," This thing is inevitable.  What does it matter when it happens? I’m sorry, Dr. Augustine.  You’re out of time.",1,male,True
551,SELFRIDGE, Roll on.  He’ll move. These people have to learn that we don’t stop.,1,male,True
552,SELFRIDGE, Son of a bitch!,1,male,True
553,SELFRIDGE," Can we just take this down a couple notches, please.",1,male,True
554,SELFRIDGE, You know what? You throw a stick in the air around here it falls on some sacred fern.,1,male,True
555,SELFRIDGE, Which is what exactly?,1,male,True
556,SELFRIDGE, That’s a lot I’m guessing.,1,male,True
557,SELFRIDGE, What the hell have you people been smoking out there?  They’re just. Goddamn.  Trees.,1,male,True
558,SELFRIDGE," Well, I’d cherish that, but unfortunately you’re out of here on the next shuttle. All of you. I’m shutting down the Avatar Program, effective now.",1,male,True
559,SELFRIDGE, Christ.,1,male,True
560,SELFRIDGE," Alright, let’s pull the trigger.",1,male,True
561,SELFRIDGE, They’re fly-bitten savages who live in a tree!  Look around -- I don’t know about you but I see a lot of trees.  They can move.,1,male,True
562,SELFRIDGE," You’ve got one hour.  Unless you want your girlfriend in there when the axe comes down, you get them to evacuate. One hour.",1,male,True
563,SELFRIDGE, Pull the plug.,1,male,True
564,SELFRIDGE, This thing is completely out of control!,1,male,True
565,SELFRIDGE, Listen to me! I am not authorizing you to turn the mine-workers local into a freakin’ militia!,1,male,True
566,SELFRIDGE, You think you can pull this palace coup shit on me?!  I can have your ass with one call --,1,male,True
567,SELFRIDGE, You touch me you’re so fired.,1,male,True
568,SELFRIDGE, What the hell is going on out there?,1,male,True
569,SELFRIDGE," What do you mean, off the board?!",1,male,True
570,SELFRIDGE, Oh shit.,1,male,True
571,TECH, Phase-lock at forty percent.  He’s in transition.,1,NaN,True
572,TECH, Phase-lock ninety nine percent. The link is stable.,1,NaN,True
756,TROOPER, I need you to shut down and step out of the vehicle!  Now!,1,male,True
757,TROOPER, Target in sight.,1,male,True
758,TROOPER, Right flank -- something’s coming!  It’s all lit up out there.,1,male,True
759,TROOPER, Dragon is down.  It’s off the board.,1,male,True
575,TROOPERS," Shoot it, sir!",1,NaN,True
576,TROOPERS, Yeah baby!  Get some!,1,NaN,True
577,TRUDY, Sully -- Colonel wants to see you in the Armor Bay.,1,female,True
578,TRUDY," Yeah, ‘cause we’re not the only thing flyin’ around out there.  Or the biggest. I’m gonna need you on a door gun, I’m a man short.",1,female,True
579,TRUDY," See ya on the flight-line, zero nine. He’s down there.",1,female,True
580,TRUDY," Sorry, Doc. He’s just gonna have to hang on ‘till morning.",1,female,True
581,TRUDY," It only takes tiny inputs.  Here, put your hand on the cyclic --",1,female,True
582,TRUDY," Feel how small the moves are? You barely have to think it, and the aircraft reacts.",1,female,True
583,TRUDY, Yeah we are.  Look at my instruments.,1,female,True
584,TRUDY, You should see your face.,1,female,True
585,TRUDY, There usually isn’t time to key the mike.,1,female,True
586,TRUDY, I saw one take out a gunship once -- WHAM! Total frickin’ yard sale. Ate the crew like peanuts.,1,female,True
587,TRUDY, They’re coming back.,1,female,True
588,TRUDY," If you don’t give him something, he’s gonna shut us down.",1,female,True
589,TRUDY, Loveshack this is Samson One Six inbound hot to your pos.  I have Colonel Quaritch with me and --,1,female,True
590,TRUDY," Sorry sir, it’s procedure.",1,female,True
591,TRUDY, Sec-ops is rolling the gunships.  They’re gonna hit Hometree!,1,female,True
592,TRUDY, Now.  We’re spooling up now! I gotta go.,1,female,True
593,TRUDY, Screw it.,1,female,True
594,TRUDY, Personally I think steak’s too good for these traitors.,1,female,True
595,TRUDY," Oops. All the way down, pendejo.",1,female,True
596,TRUDY," Well, at least they won’t be able to track us up here. Not this deep in the vortex.",1,female,True
597,TRUDY, Yeah.,1,female,True
598,TRUDY, Copy.,1,female,True
599,TRUDY, Frickin’ daisycutters.,1,female,True
600,TRUDY, You know he’s gonna commit those bombers straight to the Well of Souls.,1,female,True
601,TRUDY, We both did.,1,female,True
602,TRUDY, You need to get some rack.,1,female,True
603,TRUDY, You know our chances suck.,1,female,True
604,TRUDY, Going up against gunships with bows and arrows...,1,female,True
605,TRUDY, Right.,1,female,True
606,TRUDY," You’re not the only ones with guns, you pricks.",1,female,True
607,TRUDY, On it.,1,female,True
608,TRUDY," Norm, I love you.",1,female,True
609,TRUDY," Sturmbeest herd, one o’clock.",1,female,True
610,TRUDY," I’m going to have to call it, guys. We’re not allowed to run night ops.  Colonel’s orders.",1,female,True
681,TSUTEY, These demons are forbidden here. I will kill this one as a lesson to the others!,1,male,True
682,TSUTEY, Bring him.,1,male,True
683,TSUTEY, A warrior!  I could kill him easily!,1,male,True
684,TSUTEY," These aliens try to look like people, but they can’t.",1,male,True
685,TSUTEY, I say she will kill him.,1,male,True
686,TSUTEY, You should go away.,1,male,True
687,TSUTEY, This alien will learn nothing.  A rock Sees more.,1,male,True
688,TSUTEY, Jakesully will go first.,1,male,True
689,TSUTEY, I thought -- enough drink -- you would not be so ugly.,1,male,True
690,TSUTEY, Your warriors -- hide inside machines -- fight from far away. I did not think a sky person could be brave.,1,male,True
691,TSUTEY, You do not speak here!,1,male,True
692,TSUTEY, You!,1,male,True
693,TSUTEY, You mated with this woman?!,1,male,True
694,TSUTEY, Neytiri was promised to me! Everything is changing. Everything is being destroyed!,1,male,True
695,TSUTEY," These aliens kill everything they touch, like poison.",1,male,True
696,TSUTEY, Yeeeeeaaa!,1,male,True
697,TSUTEY, I challenge you.,1,male,True
698,TSUTEY, This is a demon in a false body. It should not live.,1,male,True
699,TSUTEY, I will fly with you.,1,male,True
700,TSUTEY," I See you, Jakesully.",1,male,True
701,TSUTEY, Are the people safe?,1,male,True
702,TSUTEY," I can never ride again, or bond with my woman -- or hear the voice of Eywa. I can not lead the People. You will lead them, Jakesully.",1,male,True
703,TSUTEY, It is decided. Now do the duty of Olo’eyctan.  Set my spirit free.,1,male,True
704,TSUTEY, I am already dead.,1,male,True
705,TSUTEY, It is the way. And it is good. I will be remembered --,1,male,True
706,TSUTEY," -- I fought with Toruk Macto, we were brothers -- and he was my last shadow.",1,male,True
0,VOICE," When I was lying there in the VA hospital, with a big hole blown through the middle of my life, I started having these dreams of flying.",1,NaN,True
1,VOICE," Sooner or later though, you always have to wake up...",1,NaN,True
273,WAINFLEET, Look at all that new meat.,1,male,True
274,WAINFLEET, That is just wrong.,1,male,True
275,WAINFLEET, Seen a lotta guys leave this place in a wheelchair.  Never seen anybody show up in one.,1,male,True
276,WAINFLEET, Yo Chacon!  Get some!,1,male,True
277,WAINFLEET," Whatever you say, Doc.",1,male,True
278,WAINFLEET, Ya’ll have fun out there.,1,male,True
279,WAINFLEET, They hit with banshees first.  Set the ampsuit on fire.  Driver’s toast.,1,male,True
280,WAINFLEET, Six bodies -- that’s all of ‘em. And the equipment is totalled.,1,male,True
281,WAINFLEET, Contact. Two hundred meters.,1,male,True
282,WAINFLEET," I hear this is worse than death for you, chief.",1,male,True
283,WAINFLEET, A and C squads -- rally at my pos.  I want -- Who’s screaming God damn it?!,1,male,True
284,WAINFLEET, Shutup you crybabies!,1,male,True
